Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE ORIE,"1,680,000",592.02,"2,838",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,545",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,253,000","1,216.33","2,674",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,788",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,964,000",699.66,"2,807",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,215",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,857,000",645.84,"2,875",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,950",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,793,000","1,022.58","2,731",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,400",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,473,000",516.67,"2,851",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"30,688",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,687,000",592.02,"2,850",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,673",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,384,000",850.36,"2,804",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,177",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,264,000","1,216.33","2,683",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,885",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,522,000","1,367.03","2,576",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,127,"27,732",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,972,000",699.66,"2,819",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,338",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,921,000",678.13,"2,833",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"30,492",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,479,000",516.67,"2,863",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"30,813",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,694,000",592.02,"2,861",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,800",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,275,000","1,216.33","2,693",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,982",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,533,000","1,367.03","2,584",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,127,"27,819",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,980,000",699.66,"2,830",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,462",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,928,000",678.13,"2,843",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"30,603",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,862,000",645.84,"2,883",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,033",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,701,000",592.02,"2,873",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,927",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,988,000",699.66,"2,841",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,585",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,935,000",678.13,"2,853",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"30,714",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,708,000",592.02,"2,885",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,055",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,996,000",699.66,"2,853",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,708",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,942,000",678.13,"2,864",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"30,825",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,867,000",645.84,"2,891",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,117",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,830,000","1,022.58","2,768",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,789",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,497,000",516.67,"2,897",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"31,188",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,715,000",592.02,"2,897",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,182",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,421,000",850.36,"2,847",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,646",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,308,000","1,216.33","2,720",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,274",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,004,000",699.66,"2,864",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,831",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,950,000",678.13,"2,876",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"30,952",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,874,000",645.84,"2,902",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,233",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,722,000",592.02,"2,909",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,309",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,012,000",699.66,"2,876",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"30,954",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,957,000",678.13,"2,886",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,063",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,888,000",645.84,"2,923",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,467",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,341,000","1,216.33","2,747",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,566",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,028,000",699.66,"2,899",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,200",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,971,000",678.13,"2,907",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,286",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,894,000",645.84,"2,933",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,567",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,742,000",592.02,"2,942",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,673",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,352,000","1,216.33","2,756",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,664",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,035,000",699.66,"2,909",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,308",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,977,000",678.13,"2,915",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,381",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,900,000",645.84,"2,942",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,667",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,888,000","1,453.14","2,676",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"28,800",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,748,000",592.02,"2,953",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,782",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,362,000","1,216.33","2,764",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,752",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,042,000",699.66,"2,919",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,415",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,983,000",678.13,"2,924",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,476",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"1,906,000",645.84,"2,951",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,767",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,899,000","1,453.14","2,683",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"28,881",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,530,000",516.67,"2,961",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"31,875",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,754,000",592.02,"2,963",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"31,891",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,460,000",850.36,"2,893",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,139",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,372,000","1,216.33","2,772",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,841",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,049,000",699.66,"2,929",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,523",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,989,000",678.13,"2,933",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,571",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,912,000",645.84,"2,960",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,867",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,760,000",592.02,"2,973",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,000",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,382,000","1,216.33","2,780",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,929",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,056,000",699.66,"2,939",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,631",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,995,000",678.13,"2,942",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,667",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,918,000",645.84,"2,970",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"31,967",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,766,000",592.02,"2,983",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,109",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,476,000",850.36,"2,912",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,342",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,392,000","1,216.33","2,789",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"30,018",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,063,000",699.66,"2,949",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,738",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,001,000",678.13,"2,951",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,762",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,924,000",645.84,"2,979",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,067",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,906,000","1,022.58","2,842",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,589",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,545,000",516.67,"2,990",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"32,188",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,772,000",592.02,"2,993",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,218",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,485,000",850.36,"2,922",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,456",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,402,000","1,216.33","2,797",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"30,106",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,070,000",699.66,"2,959",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,846",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,007,000",678.13,"2,960",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,857",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,930,000",645.84,"2,988",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,167",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,778,000",592.02,"3,003",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,327",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,077,000",699.66,"2,969",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"31,954",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,013,000",678.13,"2,968",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"31,952",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"1,936,000",645.84,"2,998",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,267",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"3,954,000","1,453.14","2,721",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"29,289",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,784,000",592.02,"3,013",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,436",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"3,422,000","1,216.33","2,813",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"30,283",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,084,000",699.66,"2,979",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"32,062",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,019,000",678.13,"2,977",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"32,048",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,942,000",645.84,"3,007",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,367",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,790,000",592.02,"3,024",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,545",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,509,000",850.36,"2,951",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,759",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,091,000",699.66,"2,989",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"32,169",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,025,000",678.13,"2,986",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"32,143",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,954,000",645.84,"3,026",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,567",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"3,987,000","1,453.14","2,744",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"29,533",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,802,000",592.02,"3,044",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,764",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,525,000",850.36,"2,969",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,962",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"3,452,000","1,216.33","2,838",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"30,549",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,105,000",699.66,"3,009",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"32,385",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,037,000",678.13,"3,004",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"32,333",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,960,000",645.84,"3,035",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,667",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,955,000","1,022.58","2,890",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"31,105",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,808,000",592.02,"3,054",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,873",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,533,000",850.36,"2,979",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"32,063",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,112,000",699.66,"3,019",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"32,492",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,966,000",645.84,"3,044",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"32,767",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,963,000","1,022.58","2,898",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"31,189",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,541,000",850.36,"2,988",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"32,165",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,119,000",699.66,"3,029",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"32,600",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,049,000",678.13,"3,022",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,63,"32,524",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ARDEN,"2,193,000","1,205.57","1,819",Jan-25,PHOENIX ROAD,New Sale,Strata,112,"19,580",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
HILLOCK GREEN,"1,711,000",710.42,"2,408",Jan-25,LENTOR CENTRAL,New Sale,Strata,66,"25,924",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
HILLOCK GREEN,"1,722,000",710.42,"2,424",Jan-25,LENTOR CENTRAL,New Sale,Strata,66,"26,091",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
HILLOCK GREEN,"1,742,000",710.42,"2,452",Jan-25,LENTOR CENTRAL,New Sale,Strata,66,"26,394",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
CHUAN PARK,"1,908,469",699.66,"2,728",Jan-25,LORONG CHUAN,New Sale,Strata,65,"29,361",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
CHUAN PARK,"1,962,269",742.72,"2,642",Jan-25,LORONG CHUAN,New Sale,Strata,69,"28,439",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
CHUAN PARK,"1,977,461",731.95,"2,702",Jan-25,LORONG CHUAN,New Sale,Strata,68,"29,080",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15
PINETREE HILL,"4,070,000","1,668.42","2,439",Jan-25,PINE GROVE,New Sale,Strata,155,"26,258",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25
