Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Nearest MRT Stations,Nearby Hawker Centers,Shopping Malls Within Radius of 1km
AFFINITY AT SERANGOON,"1,835,000","1,151.75","1,593",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"17,150",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
THE LILIUM,"1,501,300",710.42,"2,113",Jul-21,HOW SUN ROAD,New Sale,Strata,66,"22,747",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34579628007765,103.880801954328,31 HOW SUN ROAD THE LILIUM SINGAPORE 538500,BARTLEY MRT STATION; SERANGOON MRT STATION,,Upper Serangoon Shopping Centre
RIVERVALE CREST,"1,225,000","1,539.25",796,Jul-21,RIVERVALE CRESCENT,Resale,Strata,143,"8,566",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05,1.39175181491889,103.904254875951,9 RIVERVALE CRESCENT RIVERVALE CREST SINGAPORE 545086,RUMBIA LRT STATION; BAKAU LRT STATION; COMPASSVALE LRT STATION; MERIDIAN LRT STATION; COVE LRT STATION; KANGKAR LRT STATION; CORAL EDGE LRT STATION; SENGKANG MRT STATION; SENGKANG LRT STATION,,Rivervale Mall; Rivervale Plaza
THE FLORENCE RESIDENCES,"1,456,112",936.47,"1,555",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,87,"16,737",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
PARK RESIDENCES KOVAN,"625,000",355.21,"1,760",Jul-21,UPPER SERANGOON ROAD,Resale,Strata,33,"18,939",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.3579337277843,103.881932039258,831 UPPER SERANGOON ROAD PARK RESIDENCES KOVAN SINGAPORE 534679,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),Heartland Mall; Hougang 1; Upper Serangoon Shopping Centre
THE FLORENCE RESIDENCES,"1,027,000",635.08,"1,617",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,59,"17,407",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
SUITES @ PAYA LEBAR,"615,000",398.27,"1,544",Jul-21,UPPER PAYA LEBAR ROAD,Resale,Strata,37,"16,622",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35039657607709,103.880230544693,420 UPPER PAYA LEBAR ROAD SUITES @ PAYA LEBAR SINGAPORE 534049,SERANGOON MRT STATION; SERANGOON MRT STATION; BARTLEY MRT STATION,,NEX; Upper Serangoon Shopping Centre
WATERTOWN,"788,000",602.78,"1,307",Jul-21,PUNGGOL CENTRAL,Resale,Strata,56,"14,071",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
THE MINTON,"2,850,000","2,551.07","1,117",Jul-21,HOUGANG STREET 11,Resale,Strata,237,"12,025",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15,1.35286278249502,103.881483192765,12B HOUGANG STREET 11 THE MINTON SINGAPORE 534073,KOVAN MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Upper Serangoon Shopping Centre
WATERTOWN,"815,000",570.49,"1,429",Jul-21,PUNGGOL CENTRAL,Resale,Strata,53,"15,377",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
THE LUXURIE,"1,168,000","1,001.05","1,167",Jul-21,COMPASSVALE ROAD,Resale,Strata,93,"12,559",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.38926443943236,103.896575260269,29 COMPASSVALE ROAD THE LUXURIE SINGAPORE 544758,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; BUANGKOK MRT STATION; CHENG LIM LRT STATION; KANGKAR LRT STATION; BAKAU LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
LA FIESTA,"1,075,000",893.41,"1,203",Jul-21,SENGKANG SQUARE,Resale,Strata,83,"12,952",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05,1.38957895514128,103.895480900558,66 SENGKANG SQUARE LA FIESTA SINGAPORE 544703,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; RENJONG LRT STATION; CHENG LIM LRT STATION; COMPASSVALE LRT STATION; BUANGKOK MRT STATION; KANGKAR LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Plaza
THE SUNNYDALE,"1,500,000","1,356.26","1,106",Jul-21,SERANGOON AVENUE 3,Resale,Strata,126,"11,905",-,Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05,1.34858741668021,103.867524716657,23 SERANGOON AVENUE 3 THE SUNNYDALE SINGAPORE 556125,LORONG CHUAN MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX
BARTLEY RESIDENCES,"1,770,000","1,388.56","1,275",Jul-21,LORONG HOW SUN,Resale,Strata,129,"13,721",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
SENGKANG GRAND RESIDENCES,"1,610,400",936.47,"1,720",Jul-21,COMPASSVALE BOW,New Sale,Strata,87,"18,510",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,364,800",764.24,"1,786",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"19,223",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,716,800","1,011.82","1,697",Jul-21,COMPASSVALE BOW,New Sale,Strata,94,"18,264",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,326,400",764.24,"1,736",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,682",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,332,800",764.24,"1,744",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,772",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,208,800",678.13,"1,783",Jul-21,COMPASSVALE BOW,New Sale,Strata,63,"19,187",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,280,000",764.24,"1,675",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,028",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,633,600",936.47,"1,744",Jul-21,COMPASSVALE BOW,New Sale,Strata,87,"18,777",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
THE FLORENCE RESIDENCES,"857,000",484.38,"1,769",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,45,"19,044",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
RIVERFRONT RESIDENCES,"1,967,000","1,410.08","1,395",Jul-21,HOUGANG AVENUE 7,New Sale,Strata,131,"15,015",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
RIVERFRONT RESIDENCES,"923,000",613.55,"1,504",Jul-21,HOUGANG AVENUE 7,New Sale,Strata,57,"16,193",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.37017075252236,103.899998611766,41 HOUGANG AVENUE 7 RIVERFRONT RESIDENCES SINGAPORE 533813,HOUGANG MRT STATION,,Hougang Mall
SENGKANG GRAND RESIDENCES,"1,568,800",936.47,"1,675",Jul-21,COMPASSVALE BOW,New Sale,Strata,87,"18,032",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"1,327,200",764.24,"1,737",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,693",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
SENGKANG GRAND RESIDENCES,"2,182,400","1,313.21","1,662",Jul-21,COMPASSVALE BOW,New Sale,Strata,122,"17,889",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
THE FLORENCE RESIDENCES,"2,597,000","1,679.18","1,547",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,156,"16,647",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE FLORENCE RESIDENCES,"1,191,000",667.37,"1,785",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,62,"19,210",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE FLORENCE RESIDENCES,"1,121,000",635.08,"1,765",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,59,"19,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
THE FLORENCE RESIDENCES,"1,079,000",635.08,"1,699",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,59,"18,288",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
NOUVELLE PARK,"1,350,000","1,194.8","1,130",Jul-21,POH HUAT ROAD WEST,Resale,Strata,111,"12,162",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10,1.36723934516985,103.877869108023,133 POH HUAT ROAD WEST NOUVELLE PARK SINGAPORE 546685,,,
THE LILIUM,"1,480,000",710.42,"2,083",Jul-21,HOW SUN ROAD,New Sale,Strata,66,"22,424",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05,1.34579628007765,103.880801954328,31 HOW SUN ROAD THE LILIUM SINGAPORE 538500,BARTLEY MRT STATION; SERANGOON MRT STATION,,Upper Serangoon Shopping Centre
A TREASURE TROVE,"1,250,000","1,044.11","1,197",Jul-21,PUNGGOL WALK,Resale,Strata,97,"12,887",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.40521350728059,103.899476595974,66 PUNGGOL WALK A TREASURE TROVE SINGAPORE 828783,SOO TECK LRT STATION; PUNGGOL MRT STATION; PUNGGOL LRT STATION; SUMANG LRT STATION; NIBONG LRT STATION; SAM KEE LRT STATION; COVE LRT STATION,One Punggol Hawker Centre,Waterway Point
WATERTOWN,"2,180,000","1,474.67","1,478",Jul-21,PUNGGOL CENTRAL,Resale,Strata,137,"15,912",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.40592308489822,103.901923944038,71 PUNGGOL CENTRAL WATERTOWN SINGAPORE 828755,PUNGGOL LRT STATION; PUNGGOL MRT STATION; SUMANG LRT STATION; SOO TECK LRT STATION; SAM KEE LRT STATION; NIBONG LRT STATION; DAMAI LRT STATION; COVE LRT STATION; TECK LEE LRT STATION,One Punggol Hawker Centre,Waterway Point
PARC CENTROS,"640,000",473.62,"1,351",Jul-21,PUNGGOL CENTRAL,Resale,Strata,44,"14,545",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10,1.40385657383523,103.903897775107,84 PUNGGOL CENTRAL PARC CENTROS SINGAPORE 828719,PUNGGOL MRT STATION; PUNGGOL LRT STATION; DAMAI LRT STATION; COVE LRT STATION; SAM KEE LRT STATION; SOO TECK LRT STATION; SUMANG LRT STATION; MERIDIAN LRT STATION; NIBONG LRT STATION; OASIS LRT STATION,One Punggol Hawker Centre,Waterway Point
BOTANIQUE AT BARTLEY,"1,480,000",925.7,"1,599",Jul-21,UPPER PAYA LEBAR ROAD,Resale,Strata,86,"17,209",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10,1.34286199004577,103.88260647489,223 UPPER PAYA LEBAR ROAD BOTANIQUE AT BARTLEY SINGAPORE 533874,BARTLEY MRT STATION,,
THE LUXURIE,"1,050,000",882.65,"1,190",Jul-21,COMPASSVALE ROAD,Resale,Strata,82,"12,805",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15,1.38926443943236,103.896575260269,29 COMPASSVALE ROAD THE LUXURIE SINGAPORE 544758,SENGKANG LRT STATION; SENGKANG MRT STATION; RANGGUNG LRT STATION; COMPASSVALE LRT STATION; RENJONG LRT STATION; BUANGKOK MRT STATION; CHENG LIM LRT STATION; KANGKAR LRT STATION; BAKAU LRT STATION,Buangkok Hawker Centre,Compass One; Rivervale Mall; Rivervale Plaza
GAMBIR RIDGE,"1,300,000",968.76,"1,342",Jul-21,GAMBIR WALK,Resale,Strata,90,"14,444",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.34439427998194,103.875423763667,16 GAMBIR WALK GAMBIR RIDGE SINGAPORE 538976,BARTLEY MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION; WOODLEIGH MRT STATION,Woodleigh Village Hawker Centre,NEX
THE PROMENADE@PELIKAT,"960,000",925.7,"1,037",Jul-21,JALAN PELIKAT,Resale,Strata,86,"11,163",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35530904178242,103.887857183262,183 JALAN PELIKAT THE PROMENADE@PELIKAT SINGAPORE 537643,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1
RIVER ISLES,"1,313,000","1,205.57","1,089",Jul-21,EDGEDALE PLAINS,Resale,Strata,112,"11,723",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15,1.39754493978614,103.912949838487,52 EDGEDALE PLAINS RIVER ISLES SINGAPORE 828820,CORAL EDGE LRT STATION; KADALOOR LRT STATION; MERIDIAN LRT STATION; RIVIERA LRT STATION; OASIS LRT STATION; COVE LRT STATION; DAMAI LRT STATION,,Oasis Terraces; Punggol Plaza
SPACE @ KOVAN,"818,000",635.08,"1,288",Jul-21,YIO CHU KANG ROAD,Resale,Strata,59,"13,864",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35466521890966,103.876883622562,9 YIO CHU KANG ROAD SPACE @ KOVAN SINGAPORE 545523,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
FOREST WOODS,"1,290,000",731.95,"1,762",Jul-21,LORONG LEW LIAN,Sub Sale,Strata,68,"18,971",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15,1.35166212277348,103.876667125341,15 LORONG LEW LIAN FOREST WOODS SINGAPORE 533853,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
AFFINITY AT SERANGOON,"1,330,163",850.36,"1,564",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"16,838",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.36618702976306,103.873674807486,26 SERANGOON NORTH AVENUE 1 AFFINITY AT SERANGOON SINGAPORE 554340,,Serangoon Garden Market; Chomp Chomp Food Centre,myVillage At Serangoon Garden
HOUGANG GREEN,"755,000","1,140.98",662,Jul-21,BUANGKOK GREEN,Resale,Strata,106,"7,123",-,Apartment,1,99 yrs lease commencing from 1994,19,Outside Central Region,06 to 10,1.37992376908674,103.887491361899,5 BUANGKOK GREEN HOUGANG GREEN SINGAPORE 539748,BUANGKOK MRT STATION; RENJONG LRT STATION,Ci Yuan Hawker Centre; Buangkok Hawker Centre,Buangkok Square; Hougang Green Shopping Mall
REGENTVILLE,"850,000",979.52,868,Jul-21,HOUGANG STREET 92,Resale,Strata,91,"9,341",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,,Ci Yuan Hawker Centre,
REGENTVILLE,"840,000","1,162.51",723,Jul-21,HOUGANG STREET 92,Resale,Strata,108,"7,778",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05,1.37459250181609,103.877986399913,6 HOUGANG STREET 92 REGENT VILLE SINGAPORE 538685,,Ci Yuan Hawker Centre,
RIVERSAILS,"925,000",914.94,"1,011",Jul-21,UPPER SERANGOON CRESCENT,Resale,Strata,85,"10,882",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.37803339185646,103.902481480732,4 UPPER SERANGOON CRESCENT RIVERSAILS SINGAPORE 534034,KANGKAR LRT STATION; RANGGUNG LRT STATION,,Rivervale Plaza
SPACE @ KOVAN,"870,000",613.55,"1,418",Jul-21,YIO CHU KANG ROAD,Resale,Strata,57,"15,263",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05,1.35466521890966,103.876883622562,9 YIO CHU KANG ROAD SPACE @ KOVAN SINGAPORE 545523,SERANGOON MRT STATION; SERANGOON MRT STATION,,NEX; Upper Serangoon Shopping Centre
STARS OF KOVAN,"1,600,000",947.23,"1,689",Jul-21,UPPER SERANGOON ROAD,Resale,Strata,88,"18,182",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10,1.36125226339325,103.88723095103,980 UPPER SERANGOON ROAD STARS OF KOVAN SINGAPORE 533856,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Hougang Rivercourt
BARTLEY RESIDENCES,"1,950,000","1,377.79","1,415",Jul-21,LORONG HOW SUN,Resale,Strata,128,"15,234",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05,1.34313292040619,103.881774325529,3 LORONG HOW SUN BARTLEY RESIDENCES SINGAPORE 536560,BARTLEY MRT STATION,,
PARC VERA,"1,225,888","1,140.98","1,074",Jul-21,HOUGANG STREET 32,Resale,Strata,106,"11,565",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15,1.36421756850565,103.895052405803,10 HOUGANG STREET 32 PARC VERA SINGAPORE 534037,HOUGANG MRT STATION,,Hougang Mall; Hougang Rivercourt
THE MINTON,"1,600,000","2,077.45",770,Jul-21,HOUGANG STREET 11,Resale,Strata,193,"8,290",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05,1.35286278249502,103.881483192765,12B HOUGANG STREET 11 THE MINTON SINGAPORE 534073,KOVAN MRT STATION; SERANGOON MRT STATION; SERANGOON MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Upper Serangoon Shopping Centre
SUNGLADE,"1,125,000",968.76,"1,161",Jul-21,SERANGOON AVENUE 2,Resale,Strata,90,"12,500",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05,1.34838632860248,103.870873748726,7 SERANGOON AVENUE 2 SUNGLADE SINGAPORE 556133,SERANGOON MRT STATION; SERANGOON MRT STATION; LORONG CHUAN MRT STATION,Woodleigh Village Hawker Centre,NEX
KOVAN MELODY,"1,423,000","1,216.33","1,170",Jul-21,KOVAN ROAD,Resale,Strata,113,"12,593",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10,1.36009878643944,103.883642577066,21 KOVAN ROAD KOVAN MELODY SINGAPORE 548192,KOVAN MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre),Heartland Mall; Hougang 1; Upper Serangoon Shopping Centre
SENGKANG GRAND RESIDENCES,"1,344,800",764.24,"1,760",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,941",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15,1.38410244227921,103.892705526466,82 COMPASSVALE BOW SENGKANG GRAND RESIDENCES SINGAPORE 544571,BUANGKOK MRT STATION; RENJONG LRT STATION; RANGGUNG LRT STATION; SENGKANG LRT STATION; SENGKANG MRT STATION; TONGKANG LRT STATION,Buangkok Hawker Centre,Compass One; Hougang Green Shopping Mall
THE FLORENCE RESIDENCES,"1,172,000",667.37,"1,756",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,62,"18,903",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05,1.36752903669964,103.885891297269,95 HOUGANG AVENUE 2 THE FLORENCE RESIDENCES SINGAPORE 533754,KOVAN MRT STATION; HOUGANG MRT STATION,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre); Ci Yuan Hawker Centre,Heartland Mall
