Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
AMBER HOUSE,"2,240,515",731.95,"3,061",Jun-25,AMBER GARDENS,New Sale,Strata,68,"32,949",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER HOUSE,"3,705,618","1,237.86","2,994",Jun-25,AMBER GARDENS,New Sale,Strata,115,"32,223",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
PARC OASIS,"1,880,000","1,377.79","1,365",Jun-25,JURONG EAST AVENUE 1,Resale,Strata,128,"14,688",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
ONE MARINA GARDENS,"1,998,317",710.42,"2,813",Jun-25,MARINA GARDENS LANE,New Sale,Strata,66,"30,278",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
THE SUNNY SPRING,"1,982,000","1,194.8","1,659",Jun-25,LORONG 40 GEYLANG,Resale,Strata,111,"17,856",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ARCHIPELAGO,"1,985,000","1,184.04","1,676",Jun-25,BEDOK RESERVOIR ROAD,Resale,Strata,110,"18,045",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
NORMANTON PARK,"1,020,000",516.67,"1,974",Jun-25,NORMANTON PARK,Sub Sale,Strata,48,"21,250",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
THE WISTERIA,"1,338,000",968.76,"1,381",Jun-25,YISHUN RING ROAD,Resale,Strata,90,"14,867",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
8@BT,"2,617,000","1,001.05","2,614",Jun-25,BUKIT TIMAH LINK,New Sale,Strata,93,"28,140",-,Condominium,1,99 yrs lease commencing from 2023,21,Rest of Central Region,01 to 05
COTE D'AZUR,"2,750,000","1,280.92","2,147",Jun-25,MARINE PARADE ROAD,Resale,Strata,119,"23,109",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
BLOOMSBURY RESIDENCES,"1,659,000",678.13,"2,446",Jun-25,MEDIA CIRCLE,New Sale,Strata,63,"26,333",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
BLOOMSBURY RESIDENCES,"1,769,000",688.9,"2,568",Jun-25,MEDIA CIRCLE,New Sale,Strata,64,"27,641",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
BLOOMSBURY RESIDENCES,"1,775,000",688.9,"2,577",Jun-25,MEDIA CIRCLE,New Sale,Strata,64,"27,734",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,11 to 15
BLOOMSBURY RESIDENCES,"2,250,000",904.18,"2,488",Jun-25,MEDIA CIRCLE,New Sale,Strata,84,"26,786",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,11 to 15
BLOOMSBURY RESIDENCES,"1,683,000",645.84,"2,606",Jun-25,MEDIA CIRCLE,New Sale,Strata,60,"28,050",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,21 to 25
BLOOMSBURY RESIDENCES,"2,758,000","1,097.93","2,512",Jun-25,MEDIA CIRCLE,New Sale,Strata,102,"27,039",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
RIVER PLACE,"1,250,000",678.13,"1,843",Jun-25,HAVELOCK ROAD,Resale,Strata,63,"19,841",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
HILLHAVEN,"2,900,000","1,377.79","2,105",Jun-25,HILLVIEW RISE,New Sale,Strata,128,"22,656",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,16 to 20
NIM GARDENS,"2,750,000","2,217.38","1,240",Jun-25,NIM ROAD,Resale,Strata,206,"13,350",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
THE PANORAMA,"1,550,000",796.54,"1,946",Jun-25,ANG MO KIO AVENUE 2,Resale,Strata,74,"20,946",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
TEMBUSU GRAND,"1,554,000",645.84,"2,406",Jun-25,JALAN TEMBUSU,New Sale,Strata,60,"25,900",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TREESCAPE,"1,600,000","1,022.58","1,565",Jun-25,LORONG N TELOK KURAU,Resale,Strata,95,"16,842",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TANGLIN VIEW,"3,100,000","1,711.48","1,811",Jun-25,PRINCE CHARLES CRESCENT,Resale,Strata,159,"19,497",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,16 to 20
TANGLIN VIEW,"2,338,000","1,140.98","2,049",Jun-25,PRINCE CHARLES CRESCENT,Resale,Strata,106,"22,057",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,06 to 10
THE COTZ,"738,000",452.09,"1,632",Jun-25,TELOK KURAU ROAD,Resale,Strata,42,"17,571",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ESTELLA GARDENS,"1,140,000",936.47,"1,217",Jun-25,FLORA ROAD,Resale,Strata,87,"13,103",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
COMMONWEALTH TOWERS,"2,180,000",904.18,"2,411",Jun-25,COMMONWEALTH AVENUE,Resale,Strata,84,"25,952",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
THE TRILINQ,"2,360,000","1,345.5","1,754",Jun-25,JALAN LEMPENG,Resale,Strata,125,"18,880",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
COCO PALMS,"1,250,000",753.48,"1,659",Jun-25,PASIR RIS GROVE,Resale,Strata,70,"17,857",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
REGENT HEIGHTS,"950,000","1,022.58",929,Jun-25,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"10,000",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,938,000","1,033.34","1,875",Jun-25,TAMPINES LANE,Resale,Strata,96,"20,188",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
FLO RESIDENCE,"1,390,000",936.47,"1,484",Jun-25,PUNGGOL FIELD WALK,Resale,Strata,87,"15,977",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
WATERBANK AT DAKOTA,"928,888",484.38,"1,918",Jun-25,DAKOTA CRESCENT,Resale,Strata,45,"20,642",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,16 to 20
LAKE GRANDE,"1,420,000",775.01,"1,832",Jun-25,JURONG LAKE LINK,Resale,Strata,72,"19,722",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"2,380,000","1,237.86","1,923",Jun-25,TAMPINES LANE,Resale,Strata,115,"20,696",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
TURQUOISE,"3,500,000","2,497.25","1,402",Jun-25,COVE DRIVE,Resale,Strata,232,"15,086",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE GARDEN RESIDENCES,"1,335,000",688.9,"1,938",Jun-25,SERANGOON NORTH VIEW,Resale,Strata,64,"20,859",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
URBAN VISTA,"765,000",505.91,"1,512",Jun-25,TANAH MERAH KECHIL LINK,Resale,Strata,47,"16,277",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"828,000",462.85,"1,789",Jun-25,LORONG HOW SUN,Resale,Strata,43,"19,256",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE FORD @ HOLLAND,"1,100,000",505.91,"2,174",Jun-25,FORD AVENUE,Resale,Strata,47,"23,404",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HUME PARK I,"1,550,000",904.18,"1,714",Jun-25,HUME AVENUE,Resale,Strata,84,"18,452",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE MADEIRA,"1,500,000","1,302.44","1,152",Jun-25,BUKIT BATOK STREET 31,Resale,Strata,121,"12,397",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
SCENECA RESIDENCE,"1,260,000",538.2,"2,341",Jun-25,TANAH MERAH KECHIL LINK,Sub Sale,Strata,50,"25,200",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
LAKEVILLE,"2,428,000","1,270.15","1,912",Jun-25,JURONG LAKE LINK,Resale,Strata,118,"20,576",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
PEOPLE'S PARK COMPLEX,"1,400,000","1,119.46","1,251",Jun-25,PARK ROAD,Resale,Strata,104,"13,462",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
PEOPLE'S PARK COMPLEX,"1,450,000","1,119.46","1,295",Jun-25,PARK ROAD,Resale,Strata,104,"13,942",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
PEOPLE'S PARK COMPLEX,"1,380,000","1,119.46","1,233",Jun-25,PARK ROAD,Resale,Strata,104,"13,269",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,26 to 30
KENSINGTON SQUARE,"1,005,000",613.55,"1,638",Jun-25,JALAN LOKAM,Resale,Strata,57,"17,632",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EUHABITAT,"1,219,888",818.06,"1,491",Jun-25,JALAN EUNOS,Resale,Strata,76,"16,051",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
CUBIK,"3,000,000","2,034.4","1,475",Jun-25,LORONG K TELOK KURAU,Resale,Strata,189,"15,873",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,760,000","1,259.39","2,192",Jun-25,BROOKVALE DRIVE,Sub Sale,Strata,117,"23,590",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,650,000",871.88,"1,892",Jun-25,ANG MO KIO AVENUE 8,Resale,Strata,81,"20,370",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,26 to 30
SKY VUE,"1,500,000",678.13,"2,212",Jun-25,BISHAN STREET 15,Resale,Strata,63,"23,810",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
ONE SHENTON,"1,650,000",904.18,"1,825",Jun-25,SHENTON WAY,Resale,Strata,84,"19,643",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
WESTCOVE CONDOMINIUM,"1,320,000","1,119.46","1,179",Jun-25,WEST COAST CRESCENT,Resale,Strata,104,"12,692",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
THE WATERGARDENS AT CANBERRA,"2,000,000","1,108.69","1,804",Jun-25,CANBERRA DRIVE,Sub Sale,Strata,103,"19,417",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
THE ANCHORAGE,"2,360,000","1,162.51","2,030",Jun-25,ALEXANDRA ROAD,Resale,Strata,108,"21,852",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
EVERGREEN PARK,"1,190,000","1,087.16","1,095",Jun-25,HOUGANG AVENUE 7,Resale,Strata,101,"11,782",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,910,000","1,033.34","1,848",Jun-25,TAMPINES LANE,Resale,Strata,96,"19,896",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
EAST VIEW,"2,700,000","1,302.44","2,073",Jun-25,BROOKE ROAD,Resale,Strata,121,"22,314",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ELTA,"2,796,000","1,022.58","2,734",Jun-25,CLEMENTI AVENUE 1,New Sale,Strata,95,"29,432",-,Apartment,1,99 yrs lease commencing from 2024,05,Outside Central Region,26 to 30
THE ORIE,"3,826,000","1,453.14","2,633",Jun-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"28,341",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
PENROSE,"2,630,000","1,184.04","2,221",Jun-25,SIMS DRIVE,Sub Sale,Strata,110,"23,909",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
MODENA,"1,725,000","1,410.08","1,223",Jun-25,SIMEI STREET 4,Resale,Strata,131,"13,168",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
THE GLYNDEBOURNE,"3,750,000","1,926.76","1,946",Jun-25,TREVOSE CRESCENT,Resale,Strata,179,"20,950",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THOMSON THREE,"2,530,000","1,140.98","2,217",Jun-25,BRIGHT HILL DRIVE,Resale,Strata,106,"23,868",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
RIVERFRONT RESIDENCES,"2,500,000","1,410.08","1,773",Jun-25,HOUGANG AVENUE 7,Resale,Strata,131,"19,084",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
ONE MARINA GARDENS,"1,231,686",419.8,"2,934",Jun-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,582",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
OASIS @ ELIAS,"1,450,000","1,248.62","1,161",Jun-25,ELIAS ROAD,Resale,Strata,116,"12,500",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
OASIS @ ELIAS,"1,495,000","1,280.92","1,167",Jun-25,ELIAS ROAD,Resale,Strata,119,"12,563",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE TAPESTRY,"1,200,000",699.66,"1,715",Jun-25,TAMPINES STREET 86,Resale,Strata,65,"18,462",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
THE VISION,"1,470,000",904.18,"1,626",Jun-25,WEST COAST CRESCENT,Resale,Strata,84,"17,500",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,16 to 20
SCULPTURA ARDMORE,"20,000,000","3,326.08","6,013",Jun-25,ARDMORE PARK,Resale,Strata,309,"64,725",-,Condominium,1,Freehold,10,Core Central Region,26 to 30
MIDWOOD,"860,000",484.38,"1,775",Jun-25,HILLVIEW RISE,Resale,Strata,45,"19,111",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
SEASIDE RESIDENCES,"3,180,000","1,205.57","2,638",Jun-25,SIGLAP LINK,Resale,Strata,112,"28,393",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25
NORMANTON PARK,"2,338,888","1,087.16","2,151",Jun-25,NORMANTON PARK,Sub Sale,Strata,101,"23,157",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
THE RED HOUSE,"785,000",473.62,"1,657",Jun-25,EAST COAST ROAD,Resale,Strata,44,"17,841",-,Apartment,1,99 yrs lease commencing from 2012,15,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"920,000",592.02,"1,554",Jun-25,ONE-NORTH GATEWAY,Resale,Strata,55,"16,727",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
PARC ESTA,"1,900,000",839.59,"2,263",Jun-25,SIMS AVENUE,Resale,Strata,78,"24,359",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
MIDTOWN RESIDENCES,"1,100,000",688.9,"1,597",Jun-25,UPPER SERANGOON ROAD,Resale,Strata,64,"17,188",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
JADESCAPE,"1,710,000",764.24,"2,238",Jun-25,SHUNFU ROAD,Resale,Strata,71,"24,085",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
SUNHAVEN,"2,085,000","1,819.12","1,146",Jun-25,UPPER CHANGI ROAD EAST,Resale,Strata,169,"12,337",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE SIERRA,"2,215,000","1,205.57","1,837",Jun-25,MOUNT SINAI DRIVE,Resale,Strata,112,"19,777",-,Apartment,1,947 yrs lease commencing from 1937,10,Core Central Region,06 to 10
JEWEL @ BUANGKOK,"1,590,000",871.88,"1,824",Jun-25,COMPASSVALE BOW,Resale,Strata,81,"19,630",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SIMS URBAN OASIS,"1,820,000",958,"1,900",Jun-25,SIMS DRIVE,Resale,Strata,89,"20,449",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,690,000",731.95,"2,309",Jun-25,SILAT AVENUE,Resale,Strata,68,"24,853",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVERTREES RESIDENCES,"1,050,000",699.66,"1,501",Jun-25,FERNVALE CLOSE,Resale,Strata,65,"16,154",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
3@SANDILANDS,"1,912,288","1,840.64","1,039",Jun-25,SANDILANDS ROAD,Resale,Strata,171,"11,183",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
THE HILLSIDE,"3,030,000","1,776.06","1,706",Jun-25,UPPER BUKIT TIMAH ROAD,Resale,Strata,165,"18,364",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
QUEENS PEAK,"968,000",441.32,"2,193",Jun-25,DUNDEE ROAD,Resale,Strata,41,"23,610",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
SIMS URBAN OASIS,"1,175,000",624.31,"1,882",Jun-25,SIMS DRIVE,Resale,Strata,58,"20,259",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"1,248,000","1,194.8","1,045",Jun-25,YISHUN STREET 81,Resale,Strata,111,"11,243",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
THE LAURELS,"2,920,000","1,001.05","2,917",Jun-25,CAIRNHILL ROAD,Resale,Strata,93,"31,398",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
TIERRA VUE,"2,905,888","1,259.39","2,307",Jun-25,ST. PATRICK'S ROAD,Resale,Strata,117,"24,837",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PARC CLEMATIS,"3,350,000","1,463.9","2,288",Jun-25,JALAN LEMPENG,Resale,Strata,136,"24,632",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
TAIPAN REGENCY,"1,800,000","1,194.8","1,507",Jun-25,HAIG ROAD,Resale,Strata,111,"16,216",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SMART SUITES,"750,000",484.38,"1,548",Jun-25,SIMS AVENUE,Resale,Strata,45,"16,667",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE PALETTE,"1,750,000","1,151.75","1,519",Jun-25,PASIR RIS GROVE,Resale,Strata,107,"16,355",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,438,000","1,065.64","1,349",Jun-25,SENGKANG EAST AVENUE,Resale,Strata,99,"14,525",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CENTRAL GREEN CONDOMINIUM,"1,500,000",947.23,"1,584",Jun-25,JALAN MEMBINA,Resale,Strata,88,"17,045",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,01 to 05
FLO RESIDENCE,"1,500,000","1,011.82","1,482",Jun-25,PUNGGOL FIELD WALK,Resale,Strata,94,"15,957",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
REGENCY PARK,"5,000,000","2,249.68","2,223",Jun-25,NATHAN ROAD,Resale,Strata,209,"23,923",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE GARDEN RESIDENCES,"1,185,000",613.55,"1,931",Jun-25,SERANGOON NORTH VIEW,Resale,Strata,57,"20,789",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
1919,"2,200,000",861.12,"2,555",Jun-25,SOPHIA ROAD,Resale,Strata,80,"27,500",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,800,000","1,474.67","1,221",Jun-25,SIMEI RISE,Resale,Strata,137,"13,139",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"2,020,000",861.12,"2,346",Jun-25,BROOKVALE DRIVE,Sub Sale,Strata,80,"25,250",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
CHUAN PARK,"3,298,100","1,205.57","2,736",Jun-25,LORONG CHUAN,New Sale,Strata,112,"29,447",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
DERBYSHIRE HEIGHTS,"2,280,000","1,291.68","1,765",Jun-25,DERBYSHIRE ROAD,Resale,Strata,120,"19,000",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ONE MARINA GARDENS,"2,694,615",904.18,"2,980",Jun-25,MARINA GARDENS LANE,New Sale,Strata,84,"32,079",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
PINETREE HILL,"3,361,000","1,291.68","2,602",Jun-25,PINE GROVE,New Sale,Strata,120,"28,008",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15
AMBER 45,"3,352,500","1,270.15","2,639",Jun-25,AMBER ROAD,Resale,Strata,118,"28,411",-,Apartment,1,Freehold,15,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"1,261,937",430.56,"2,931",Jun-25,MARINA GARDENS LANE,New Sale,Strata,40,"31,548",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
CRESCENDO PARK,"2,310,000","1,442.38","1,602",Jun-25,JALAN TUA KONG,Resale,Strata,134,"17,239",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"2,620,000","1,442.38","1,816",Jun-25,SINARAN DRIVE,Resale,Strata,134,"19,552",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35
PARC SOPHIA,"1,338,000",731.95,"1,828",Jun-25,ADIS ROAD,Resale,Strata,68,"19,676",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PARC ESTA,"1,730,000",742.72,"2,329",Jun-25,SIMS AVENUE,Resale,Strata,69,"25,072",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC KOMO,"800,000",473.62,"1,689",Jun-25,UPPER CHANGI ROAD NORTH,Resale,Strata,44,"18,182",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
STARS OF KOVAN,"835,000",505.91,"1,650",Jun-25,UPPER SERANGOON ROAD,Resale,Strata,47,"17,766",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,070,000",785.77,"1,362",Jun-25,YISHUN CLOSE,Resale,Strata,73,"14,658",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
WARNER COURT,"4,880,000","4,176.43","1,168",Jun-25,HOLLAND AVENUE,Resale,Strata,388,"12,577",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
QUEENS,"2,158,888","1,194.8","1,807",Jun-25,STIRLING ROAD,Resale,Strata,111,"19,449",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"2,740,000","1,711.48","1,601",Jun-25,OCEAN DRIVE,Resale,Strata,159,"17,233",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
MERAPRIME,"2,288,888","1,097.93","2,085",Jun-25,JALAN BUKIT HO SWEE,Resale,Strata,102,"22,440",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,21 to 25
