Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CLAVON,"846,000",527.44,"1,604",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,265",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,748,000","1,130.22","1,547",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,648",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,178,000",764.24,"1,541",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,592",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,070,000",678.13,"1,578",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"16,984",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"846,000",527.44,"1,604",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,265",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,233,000",764.24,"1,613",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,366",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"2,560,000","1,689.95","1,515",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,157,"16,306",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,753,000","1,130.22","1,551",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,695",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,181,000",764.24,"1,545",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,634",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,074,000",678.13,"1,584",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,048",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,528,000",958,"1,595",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,169",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,992,000","1,280.92","1,555",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,119,"16,739",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,758,000","1,130.22","1,555",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,743",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,078,000",678.13,"1,590",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,111",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,533,000",958,"1,600",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,225",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,252,000",764.24,"1,638",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,634",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,241,000",764.24,"1,624",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,479",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,763,000","1,130.22","1,560",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,790",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,187,000",764.24,"1,553",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,718",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,538,000",958,"1,605",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,281",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"855,000",527.44,"1,621",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,449",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,245,000",764.24,"1,629",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,535",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,768,000","1,130.22","1,564",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,838",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,190,000",764.24,"1,557",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,761",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,543,000",958,"1,611",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,337",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"858,000",527.44,"1,627",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,510",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,260,000",764.24,"1,649",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,746",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,773,000","1,130.22","1,569",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,886",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,193,000",764.24,"1,561",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,803",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,090,000",678.13,"1,607",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,302",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,553,000",958,"1,621",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,449",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"861,000",527.44,"1,632",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,571",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,264,000",764.24,"1,654",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,803",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,253,000",764.24,"1,640",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,648",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,778,000","1,130.22","1,573",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,933",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,196,000",764.24,"1,565",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,845",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,094,000",678.13,"1,613",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,365",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,553,000",958,"1,621",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,449",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,268,000",764.24,"1,659",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,859",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,257,000",764.24,"1,645",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,704",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,783,000","1,130.22","1,578",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"16,981",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,200,000",764.24,"1,570",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,901",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,098,000",678.13,"1,619",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,429",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,558,000",958,"1,626",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,506",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"868,000",527.44,"1,646",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,714",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,272,000",764.24,"1,664",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,915",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,261,000",764.24,"1,650",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,761",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,204,000",764.24,"1,575",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,958",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,102,000",678.13,"1,625",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,492",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,563,000",958,"1,632",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,562",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"872,000",527.44,"1,653",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,796",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,276,000",764.24,"1,670",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,972",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,265,000",764.24,"1,655",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,817",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,798,000","1,130.22","1,591",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,124",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,212,000",764.24,"1,586",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,070",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,110,000",678.13,"1,637",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,619",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,578,000",958,"1,647",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,730",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"2,070,000","1,280.92","1,616",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,119,"17,395",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"880,000",527.44,"1,668",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,959",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,284,000",764.24,"1,680",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,085",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,273,000",764.24,"1,666",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,930",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,798,000","1,130.22","1,591",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,124",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,212,000",764.24,"1,586",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,070",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,110,000",678.13,"1,637",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,619",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,573,000",958,"1,642",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,674",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"880,000",527.44,"1,668",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,959",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,284,000",764.24,"1,680",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,085",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,273,000",764.24,"1,666",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,930",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,803,000","1,130.22","1,595",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,171",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,216,000",764.24,"1,591",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,127",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,578,000",958,"1,647",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,730",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,304,000",764.24,"1,706",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,366",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,293,000",764.24,"1,692",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,211",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,808,000","1,130.22","1,600",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,219",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,220,000",764.24,"1,596",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,183",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,118,000",678.13,"1,649",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,746",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,588,000",958,"1,658",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,843",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,297,000",764.24,"1,697",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,268",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,813,000","1,130.22","1,604",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,267",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,224,000",764.24,"1,602",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,239",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,122,000",678.13,"1,655",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,810",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,593,000",958,"1,663",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,899",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,301,000",764.24,"1,702",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,324",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,818,000","1,130.22","1,609",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,314",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,228,000",764.24,"1,607",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,296",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,126,000",678.13,"1,660",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"17,873",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,305,000",764.24,"1,708",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,380",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,232,000",764.24,"1,612",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,352",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,603,000",958,"1,673",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,011",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"914,000",527.44,"1,733",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"18,653",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,325,000",764.24,"1,734",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,662",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,309,000",764.24,"1,713",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,437",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,828,000","1,130.22","1,617",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,410",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,236,000",764.24,"1,617",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,408",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,134,000",678.13,"1,672",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"18,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,608,000",958,"1,679",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,067",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,324,000",764.24,"1,732",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,648",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,313,000",764.24,"1,718",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,493",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,240,000",764.24,"1,623",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,465",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,138,000",678.13,"1,678",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"18,063",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,613,000",958,"1,684",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,124",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"922,000",527.44,"1,748",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"18,816",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,328,000",764.24,"1,738",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,704",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,317,000",764.24,"1,723",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,549",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,244,000",764.24,"1,628",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,521",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,142,000",678.13,"1,684",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"18,127",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,618,000",958,"1,689",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,180",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"926,000",527.44,"1,756",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"18,898",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,337,000",764.24,"1,749",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,831",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,321,000",764.24,"1,729",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,606",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"2,716,000","1,689.95","1,607",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,157,"17,299",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,252,000",764.24,"1,638",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,634",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,150,000",678.13,"1,696",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"18,254",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,628,000",958,"1,699",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,292",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,340,000",764.24,"1,753",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,873",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,329,000",764.24,"1,739",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,718",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"2,730,000","1,689.95","1,615",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,157,"17,389",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,252,000",764.24,"1,638",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,634",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,150,000",678.13,"1,696",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"18,254",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,628,000",958,"1,699",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,292",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"934,000",527.44,"1,771",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"19,061",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,345,000",764.24,"1,760",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,944",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,329,000",764.24,"1,739",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"18,718",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
