Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
ONE MARINA GARDENS,1230389.0,419.8,2931.0,2025-06-01,39.0,31548.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,2697367.0,904.18,2983.0,2025-06-01,84.0,32112.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,1255284.0,430.56,2915.0,2025-06-01,40.0,31382.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,2090509.0,721.19,2899.0,2025-06-01,67.0,31202.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1236876.0,419.8,2946.0,2025-06-01,39.0,31715.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
THE CLIFT,1038000.0,505.91,2052.0,2025-06-01,47.0,22085.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,3.0,14,7,7,11,3,11,4,1,0,0
THE SAIL @ MARINA BAY,2370000.0,1033.34,2294.0,2025-06-01,96.0,24688.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,3.0,11,4,3,11,4,12,6,1,0,0
ONE MARINA GARDENS,2057035.0,656.6,3133.0,2025-06-01,61.0,33722.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,9,0,0,1
ONE MARINA GARDENS,1243363.0,419.8,2962.0,2025-06-01,39.0,31881.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,1232983.0,419.8,2937.0,2025-06-01,39.0,31615.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
THE SAIL @ MARINA BAY,1165000.0,592.02,1968.0,2025-06-01,55.0,21182.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,3.0,11,4,3,11,4,12,4,1,0,0
MARINA ONE RESIDENCES,2000000.0,1054.87,1896.0,2025-06-01,98.0,20408.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,3.0,10,2,3,8,2,7,4,1,0,0
ONE MARINA GARDENS,1993510.0,678.13,2940.0,2025-06-01,63.0,31643.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,3679003.0,1237.86,2972.0,2025-06-01,115.0,31991.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,7,0,0,1
ONE MARINA GARDENS,1249849.0,419.8,2977.0,2025-06-01,39.0,32047.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
MARINA BAY SUITES,3200000.0,1603.84,1995.0,2025-06-01,149.0,21477.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,3.0,12,4,3,11,4,11,10,1,1,0
V ON SHENTON,1750000.0,947.23,1847.0,2025-06-01,88.0,19886.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,3.0,11,6,4,9,3,9,6,1,0,0
MARINA ONE RESIDENCES,2400000.0,1140.98,2103.0,2025-06-01,106.0,22642.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,3.0,10,2,3,8,2,7,4,1,0,0
ONE MARINA GARDENS,1252012.0,419.8,2982.0,2025-06-01,39.0,32103.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1259719.0,430.56,2926.0,2025-06-01,40.0,31493.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
UNION SQUARE RESIDENCES,2383000.0,742.72,3208.0,2025-06-01,69.0,34536.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,3.0,9,6,5,13,8,13,5,0,0,1
ONE MARINA GARDENS,1234281.0,419.8,2940.0,2025-06-01,39.0,31648.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,3761110.0,1237.86,3038.0,2025-06-01,115.0,32705.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,8,0,0,1
ONE SHENTON,1860000.0,1065.64,1745.0,2025-06-01,99.0,18788.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,3.0,13,6,4,11,4,11,2,1,0,0
ONE MARINA GARDENS,4966556.0,1646.89,3016.0,2025-06-01,153.0,32461.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1217415.0,419.8,2900.0,2025-06-01,39.0,31216.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,1235578.0,419.8,2943.0,2025-06-01,39.0,31681.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1238174.0,419.8,2949.0,2025-06-01,39.0,31748.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,3666458.0,1237.86,2962.0,2025-06-01,115.0,31882.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,6,0,0,1
THE SAIL @ MARINA BAY,1330000.0,656.6,2026.0,2025-06-01,61.0,21803.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,3.0,11,4,3,11,4,12,13,1,0,0
ONE MARINA GARDENS,2180568.0,721.19,3024.0,2025-06-01,67.0,32546.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,1245958.0,419.8,2968.0,2025-06-01,39.0,31948.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,1260230.0,419.8,3002.0,2025-06-01,39.0,32314.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,4,0,0,1
PEOPLE'S PARK COMPLEX,1258000.0,1173.28,1072.0,2025-06-01,109.0,11541.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,3.0,11,8,4,13,7,13,7,1,0,1
THE SAIL @ MARINA BAY,1700000.0,861.12,1974.0,2025-06-01,80.0,21250.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,3.0,11,4,3,11,4,12,8,1,0,0
EMERALD GARDEN,3516888.0,1528.49,2301.0,2025-06-01,142.0,24767.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,3.0,13,7,7,12,5,13,3,1,1,1
V ON SHENTON,1730000.0,882.65,1960.0,2025-06-01,82.0,21098.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,3.0,11,6,4,9,3,9,8,1,0,0
ONE MARINA GARDENS,2094151.0,721.19,2904.0,2025-06-01,67.0,31256.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,2090757.0,667.37,3133.0,2025-06-01,62.0,33722.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,9,0,0,1
UNION SQUARE RESIDENCES,5249000.0,1517.72,3458.0,2025-06-01,141.0,37227.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,3.0,9,6,5,13,8,13,8,0,0,1
MARINA BAY SUITES,4080000.0,2055.92,1985.0,2025-06-01,191.0,21361.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,3.0,12,4,3,11,4,11,11,1,1,0
ONE MARINA GARDENS,1255284.0,430.56,2915.0,2025-06-01,40.0,31382.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,1256336.0,419.8,2993.0,2025-06-01,39.0,32214.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,1256336.0,419.8,2993.0,2025-06-01,39.0,32214.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1261959.0,419.8,3006.0,2025-06-01,39.0,32358.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1974942.0,667.37,2959.0,2025-06-01,62.0,31854.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1249849.0,419.8,2977.0,2025-06-01,39.0,32047.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,3.0,7,0,0,7,0,0,4,0,0,1
V ON SHENTON,1335000.0,688.9,1938.0,2025-05-01,64.0,20859.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,4.0,11,6,4,9,3,9,3,1,0,0
ONE MARINA GARDENS,1255040.0,419.8,2990.0,2025-05-01,39.0,32181.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
THE CLIFT,1030000.0,527.44,1953.0,2025-05-01,49.0,21020.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,4.0,14,7,7,11,3,11,3,1,0,0
ONE MARINA GARDENS,1258499.0,419.8,2998.0,2025-05-01,39.0,32269.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1260661.0,419.8,3003.0,2025-05-01,39.0,32325.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1223901.0,419.8,2915.0,2025-05-01,39.0,31382.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1268591.0,430.56,2946.0,2025-05-01,40.0,31715.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,1275244.0,430.56,2962.0,2025-05-01,40.0,31881.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1262824.0,419.8,3008.0,2025-05-01,39.0,32380.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1292099.0,430.56,3001.0,2025-05-01,40.0,32302.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1264555.0,419.8,3012.0,2025-05-01,39.0,32424.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1964832.0,667.37,2944.0,2025-05-01,62.0,31691.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,2178361.0,721.19,3021.0,2025-05-01,67.0,32513.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,1263256.0,419.8,3009.0,2025-05-01,39.0,32391.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1252445.0,419.8,2983.0,2025-05-01,39.0,32114.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,2146727.0,721.19,2977.0,2025-05-01,67.0,32041.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,1969887.0,656.6,3000.0,2025-05-01,61.0,32293.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1268014.0,419.8,3021.0,2025-05-01,39.0,32513.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,7,0,0,1
ONE MARINA GARDENS,1331133.0,430.56,3092.0,2025-05-01,40.0,33278.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,1257634.0,419.8,2996.0,2025-05-01,39.0,32247.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
MARINA ONE RESIDENCES,6400000.0,2249.68,2845.0,2025-05-01,209.0,30622.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,4.0,10,2,3,8,2,7,7,1,0,0
ONE MARINA GARDENS,1236876.0,419.8,2946.0,2025-05-01,39.0,31715.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1249036.0,419.8,2975.0,2025-05-01,39.0,32027.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1261937.0,430.56,2931.0,2025-05-01,40.0,31548.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1261937.0,430.56,2931.0,2025-05-01,40.0,31548.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,2052132.0,710.42,2889.0,2025-05-01,66.0,31093.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1251147.0,419.8,2980.0,2025-05-01,39.0,32081.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,1973907.0,656.6,3006.0,2025-05-01,61.0,32359.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,2061589.0,678.13,3040.0,2025-05-01,63.0,32724.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,2058328.0,721.19,2854.0,2025-05-01,67.0,30721.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,1261937.0,430.56,2931.0,2025-05-01,40.0,31548.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,1,0,0,1
ONE MARINA GARDENS,4961806.0,1646.89,3013.0,2025-05-01,153.0,32430.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,7,0,0,1
ONE MARINA GARDENS,1248552.0,419.8,2974.0,2025-05-01,39.0,32014.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,1258932.0,419.8,2999.0,2025-05-01,39.0,32280.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1260230.0,419.8,3002.0,2025-05-01,39.0,32314.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,6,0,0,1
ONE MARINA GARDENS,1328472.0,430.56,3085.0,2025-05-01,40.0,33212.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,8,0,0,1
ONE MARINA GARDENS,2000672.0,656.6,3047.0,2025-05-01,61.0,32798.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,9,0,0,1
PEOPLE'S PARK COMPLEX,1400000.0,1119.46,1251.0,2025-05-01,104.0,13462.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,4.0,11,8,4,13,7,13,3,1,0,1
THE CLIFT,1550000.0,775.01,2000.0,2025-05-01,72.0,21528.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,4.0,14,7,7,11,3,11,4,1,0,0
MARINA ONE RESIDENCES,2200000.0,1065.64,2064.0,2025-05-01,99.0,22222.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,4.0,10,2,3,8,2,7,6,1,0,0
ONE SHENTON,1200000.0,602.78,1991.0,2025-05-01,56.0,21429.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,4.0,13,6,4,11,4,11,7,1,0,0
ONE MARINA GARDENS,1253318.0,419.8,2986.0,2025-05-01,39.0,32136.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,2950810.0,1011.82,2916.0,2025-05-01,94.0,31392.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,9,0,0,1
MARINA BAY SUITES,3830000.0,2055.92,1863.0,2025-05-01,191.0,20052.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,4.0,12,4,3,11,4,11,3,1,1,0
ONE MARINA GARDENS,1266570.0,430.56,2942.0,2025-05-01,40.0,31664.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,3664450.0,1237.86,2960.0,2025-05-01,115.0,31865.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,7,0,0,1
ONE MARINA GARDENS,1898188.0,645.84,2939.0,2025-05-01,60.0,31636.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
V ON SHENTON,2200000.0,1054.87,2086.0,2025-05-01,98.0,22449.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,4.0,11,6,4,9,3,9,6,1,0,0
ONE MARINA GARDENS,1262617.0,430.56,2932.0,2025-05-01,40.0,31565.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1267888.0,430.56,2945.0,2025-05-01,40.0,31697.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,3551761.0,1237.86,2869.0,2025-05-01,115.0,30885.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,3,0,0,1
ONE MARINA GARDENS,1997860.0,667.37,2994.0,2025-05-01,62.0,32224.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,4,0,0,1
ONE MARINA GARDENS,2028192.0,667.37,3039.0,2025-05-01,62.0,32713.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,7,0,0,1
UNION SQUARE RESIDENCES,2299000.0,721.19,3188.0,2025-05-01,67.0,34313.0,1.28800108052059,103.843453713687,28 HAVELOCK ROAD UNION SQUARE RESIDENCES (U/C) SINGAPORE 059828,1.005550141704964,4.0,9,6,5,13,8,13,5,0,0,1
ONE MARINA GARDENS,1876165.0,645.84,2905.0,2025-05-01,60.0,31269.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
ONE MARINA GARDENS,1261025.0,419.8,3004.0,2025-05-01,39.0,32334.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,5,0,0,1
ONE MARINA GARDENS,1263935.0,430.56,2936.0,2025-05-01,40.0,31598.0,1.27580060851268,103.862936192351,3 MARINA GARDENS LANE ONE MARINA GARDENS (U/C) SINGAPORE 019916,1.5486707863458422,4.0,7,0,0,7,0,0,2,0,0,1
