Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Property Type,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2020,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km
SPOTTISWOODE 18,860000.0,387.5,2219.0,2021-11-01,Resale,Strata,36.0,23889.0,Apartment,Freehold,2,Rest of Central Region,11 to 15,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,14.0,7,3,2,9,6,5
SPOTTISWOODE RESIDENCES,1888888.0,914.94,2064.0,2021-11-01,Resale,Strata,85.0,22222.0,Condominium,Freehold,2,Rest of Central Region,11 to 15,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,14.0,6,1,2,9,6,3
ICON,1545000.0,904.18,1709.0,2021-11-01,Resale,Strata,84.0,18393.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,11 to 15,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,14.0,9,4,3,9,3,6
SPOTTISWOODE 18,1200000.0,710.42,1689.0,2021-11-01,Resale,Strata,66.0,18182.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,14.0,7,3,2,9,6,5
SKY EVERTON,2579000.0,914.94,2819.0,2021-11-01,New Sale,Strata,85.0,30341.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,14.0,6,3,2,10,6,6
ALTEZ,1188000.0,602.78,1971.0,2021-11-01,Resale,Strata,56.0,21214.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,11 to 15,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,14.0,9,4,3,8,3,6
DORSETT RESIDENCES,1540000.0,742.72,2073.0,2021-11-01,Resale,Strata,69.0,22319.0,Apartment,99 yrs lease commencing from 2009,2,Rest of Central Region,01 to 05,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764,1.2285327893468163,14.0,9,7,5,12,7,7
THE ARRIS,1918000.0,979.52,1958.0,2021-11-01,Resale,Strata,91.0,21077.0,Apartment,Freehold,2,Rest of Central Region,06 to 10,1.27550106882151,103.841596022941,28 YAN KIT ROAD THE ARRIS SINGAPORE 088271,1.3352546383521964,14.0,8,4,3,10,5,6
SKY EVERTON,3714000.0,1345.5,2760.0,2021-10-01,New Sale,Strata,125.0,29712.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,13.0,6,3,2,10,6,6
ONE BERNAM,1304000.0,441.32,2955.0,2021-10-01,New Sale,Strata,41.0,31805.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,21 to 25,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,13.0,8,4,3,8,3,6
ONE BERNAM,1981000.0,828.83,2390.0,2021-10-01,New Sale,Strata,77.0,25727.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,01 to 05,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,13.0,8,4,3,8,3,6
SKY EVERTON,3760000.0,1345.5,2795.0,2021-10-01,New Sale,Strata,125.0,30080.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,13.0,6,3,2,10,6,6
SKY EVERTON,1868000.0,656.6,2845.0,2021-10-01,Sub Sale,Strata,61.0,30623.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,13.0,6,3,2,10,6,6
ICON,1120000.0,656.6,1706.0,2021-10-01,Resale,Strata,61.0,18361.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,06 to 10,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,13.0,9,4,3,9,3,6
ONE BERNAM,2008000.0,828.83,2423.0,2021-10-01,New Sale,Strata,77.0,26078.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,06 to 10,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,13.0,8,4,3,8,3,6
ICON,1700000.0,1130.22,1504.0,2021-10-01,Resale,Strata,105.0,16190.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,36 to 40,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,13.0,9,4,3,9,3,6
LUMIERE,1332160.0,678.13,1964.0,2021-10-01,Resale,Strata,63.0,21145.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,41 to 45,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,13.0,8,4,3,8,3,6
WALLICH RESIDENCE,17000000.0,3509.06,4845.0,2021-10-01,Resale,Strata,326.0,52147.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,56 to 60,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,13.0,13,7,6,9,4,9
SPOTTISWOODE SUITES,1108000.0,538.2,2059.0,2021-10-01,Resale,Strata,50.0,22160.0,Apartment,Freehold,2,Rest of Central Region,11 to 15,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,13.0,6,3,2,10,6,5
SKYSUITES@ANSON,878000.0,365.98,2399.0,2021-10-01,Resale,Strata,34.0,25824.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,36 to 40,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,13.0,9,4,3,8,3,6
WALLICH RESIDENCE,4220000.0,1313.21,3214.0,2021-10-01,Resale,Strata,122.0,34590.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,46 to 50,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,13.0,13,7,6,9,4,9
LUMIERE,1150000.0,678.13,1696.0,2021-10-01,Resale,Strata,63.0,18254.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,11 to 15,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,13.0,8,4,3,8,3,6
SPOTTISWOODE PARK,868000.0,850.36,1021.0,2021-10-01,Resale,Strata,79.0,10987.0,Apartment,93 yrs lease commencing from 1979,2,Rest of Central Region,16 to 20,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,13.0,5,1,2,9,6,3
ALTEZ,1800000.0,828.83,2172.0,2021-10-01,Resale,Strata,77.0,23377.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,26 to 30,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,13.0,9,4,3,8,3,6
SPOTTISWOODE 18,2048000.0,1076.4,1903.0,2021-10-01,Resale,Strata,100.0,20480.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,13.0,7,3,2,9,6,5
THE ARRIS,2040000.0,990.29,2060.0,2021-10-01,Resale,Strata,92.0,22174.0,Apartment,Freehold,2,Rest of Central Region,06 to 10,1.27550106882151,103.841596022941,28 YAN KIT ROAD THE ARRIS SINGAPORE 088271,1.3352546383521964,13.0,8,4,3,10,5,6
ICON,1250000.0,839.59,1489.0,2021-10-01,Resale,Strata,78.0,16026.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,01 to 05,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,13.0,9,4,3,9,3,6
LUMIERE,1550000.0,968.76,1600.0,2021-10-01,Resale,Strata,90.0,17222.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,16 to 20,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,13.0,8,4,3,8,3,6
ONE BERNAM,1257000.0,441.32,2848.0,2021-10-01,New Sale,Strata,41.0,30659.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,21 to 25,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,13.0,8,4,3,8,3,6
SPOTTISWOODE PARK,865000.0,850.36,1017.0,2021-10-01,Resale,Strata,79.0,10949.0,Apartment,99 yrs lease commencing from 1973,2,Rest of Central Region,16 to 20,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,13.0,5,1,2,9,6,3
ICON,1600000.0,925.7,1728.0,2021-10-01,Resale,Strata,86.0,18605.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,36 to 40,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,13.0,9,4,3,9,3,6
SKY EVERTON,2554000.0,914.94,2791.0,2021-10-01,New Sale,Strata,85.0,30047.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,13.0,6,3,2,10,6,6
76 SHENTON,1290000.0,624.31,2066.0,2021-10-01,Resale,Strata,58.0,22241.0,Apartment,99 yrs lease commencing from 2007,2,Core Central Region,21 to 25,1.2734661134853,103.845580792511,76 SHENTON WAY 76 SHENTON SINGAPORE 079119,1.214537395836928,13.0,6,3,3,8,3,6
SPOTTISWOODE 18,862000.0,387.5,2224.0,2021-09-01,Resale,Strata,36.0,23944.0,Apartment,Freehold,2,Rest of Central Region,16 to 20,1.27559528527257,103.837559859708,18 SPOTTISWOODE PARK ROAD SPOTTISWOODE 18 SINGAPORE 088642,1.705211965159478,12.0,7,3,2,9,6,5
SKYSUITES@ANSON,2320000.0,1011.82,2293.0,2021-09-01,Resale,Strata,94.0,24681.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,61 to 65,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,12.0,9,4,3,8,3,6
ICON,1020000.0,570.49,1788.0,2021-09-01,Resale,Strata,53.0,19245.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,06 to 10,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,12.0,9,4,3,9,3,6
ONE BERNAM,1654000.0,731.95,2260.0,2021-09-01,New Sale,Strata,68.0,24324.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,01 to 05,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,12.0,8,4,3,8,3,6
ONE BERNAM,1981000.0,828.83,2390.0,2021-09-01,New Sale,Strata,77.0,25727.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,01 to 05,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,12.0,8,4,3,8,3,6
CRAIG PLACE,1350000.0,742.72,1818.0,2021-09-01,Resale,Strata,69.0,19565.0,Apartment,99 yrs lease commencing from 1997,2,Rest of Central Region,06 to 10,1.27803124712698,103.84238791264,20 CRAIG ROAD CRAIG PLACE SINGAPORE 089692,1.1047614803766506,12.0,11,6,6,11,6,7
SPOTTISWOODE RESIDENCES,1390000.0,602.78,2306.0,2021-09-01,Resale,Strata,56.0,24821.0,Condominium,Freehold,2,Rest of Central Region,31 to 35,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,12.0,6,1,2,9,6,3
ONE BERNAM,1294000.0,452.09,2862.0,2021-09-01,New Sale,Strata,42.0,30810.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,21 to 25,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,12.0,8,4,3,8,3,6
SPOTTISWOODE PARK,1000000.0,1270.15,787.0,2021-09-01,Resale,Strata,118.0,8475.0,Apartment,99 yrs lease commencing from 1976,2,Rest of Central Region,11 to 15,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,12.0,5,1,2,9,6,3
SKY EVERTON,2546000.0,914.94,2783.0,2021-09-01,New Sale,Strata,85.0,29953.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,12.0,6,3,2,10,6,6
WALLICH RESIDENCE,5180000.0,1765.3,2934.0,2021-09-01,Resale,Strata,164.0,31585.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,41 to 45,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,12.0,13,7,6,9,4,9
SKY EVERTON,3835000.0,1345.5,2850.0,2021-09-01,New Sale,Strata,125.0,30680.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,12.0,6,3,2,10,6,6
ALTEZ,1430000.0,753.48,1898.0,2021-09-01,Resale,Strata,70.0,20429.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,26 to 30,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,12.0,9,4,3,8,3,6
SPOTTISWOODE SUITES,1255000.0,581.26,2159.0,2021-09-01,Resale,Strata,54.0,23241.0,Apartment,Freehold,2,Rest of Central Region,16 to 20,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,12.0,6,3,2,10,6,5
SPOTTISWOODE RESIDENCES,1900000.0,914.94,2077.0,2021-09-01,Resale,Strata,85.0,22353.0,Condominium,Freehold,2,Rest of Central Region,11 to 15,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,12.0,6,1,2,9,6,3
ICON,1230000.0,785.77,1565.0,2021-09-01,Resale,Strata,73.0,16849.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,21 to 25,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,12.0,9,4,3,9,3,6
SPOTTISWOODE SUITES,2185000.0,1259.39,1735.0,2021-09-01,Resale,Strata,117.0,18675.0,Apartment,Freehold,2,Rest of Central Region,36 to 40,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,12.0,6,3,2,10,6,5
SPOTTISWOODE SUITES,2080000.0,1259.39,1652.0,2021-09-01,Resale,Strata,117.0,17778.0,Apartment,Freehold,2,Rest of Central Region,36 to 40,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,12.0,6,3,2,10,6,5
ICON,1030000.0,581.26,1772.0,2021-09-01,Resale,Strata,54.0,19074.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,21 to 25,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,12.0,9,4,3,9,3,6
DORSETT RESIDENCES,1540000.0,742.72,2073.0,2021-08-01,Resale,Strata,69.0,22319.0,Apartment,99 yrs lease commencing from 2009,2,Rest of Central Region,01 to 05,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764,1.2285327893468163,11.0,9,7,5,12,7,7
SKY EVERTON,2563000.0,914.94,2801.0,2021-08-01,New Sale,Strata,85.0,30153.0,Apartment,Freehold,2,Rest of Central Region,31 to 35,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,11.0,6,3,2,10,6,6
ICON,1330000.0,785.77,1693.0,2021-08-01,Resale,Strata,73.0,18219.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,21 to 25,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,11.0,9,4,3,9,3,6
THE BEACON,1450000.0,968.76,1497.0,2021-08-01,Resale,Strata,90.0,16111.0,Apartment,99 yrs lease commencing from 2004,2,Rest of Central Region,21 to 25,1.27587483521415,103.840480994349,130 CANTONMENT ROAD THE BEACON SINGAPORE 089775,1.4111066640715089,11.0,8,4,3,10,5,6
INTERNATIONAL PLAZA,1180000.0,1033.34,1142.0,2021-08-01,Resale,Strata,96.0,12292.0,Apartment,99 yrs lease commencing from 1970,2,Core Central Region,36 to 40,1.27588674266836,103.845923793168,10 ANSON ROAD INTERNATIONAL PLAZA SINGAPORE 079903,0.968408308391458,11.0,12,5,4,9,3,8
SKYSUITES@ANSON,935000.0,398.27,2348.0,2021-08-01,Resale,Strata,37.0,25270.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,21 to 25,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,11.0,9,4,3,8,3,6
ICON,1110000.0,656.6,1691.0,2021-08-01,Resale,Strata,61.0,18197.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,16 to 20,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,11.0,9,4,3,9,3,6
SKY EVERTON,2521000.0,914.94,2755.0,2021-08-01,New Sale,Strata,85.0,29659.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,11.0,6,3,2,10,6,6
ONE BERNAM,1249000.0,462.85,2698.0,2021-08-01,New Sale,Strata,43.0,29047.0,Apartment,99 yrs lease commencing from 2019,2,Core Central Region,16 to 20,1.27387393481116,103.84368501577,1 BERNAM STREET ONE BERNAM (U/C) SINGAPORE 078852,1.296559439336173,11.0,8,4,3,8,3,6
ALTEZ,1100000.0,548.96,2004.0,2021-08-01,Resale,Strata,51.0,21569.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,11 to 15,1.27461794103822,103.844319553688,16 ENGGOR STREET ALTEZ SINGAPORE 079717,1.1881933854754845,11.0,9,4,3,8,3,6
ICON,1038800.0,581.26,1787.0,2021-08-01,Resale,Strata,54.0,19237.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,21 to 25,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,11.0,9,4,3,9,3,6
SPOTTISWOODE SUITES,1078000.0,441.32,2443.0,2021-08-01,Resale,Strata,41.0,26293.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,11.0,6,3,2,10,6,5
LUMIERE,1843970.0,1001.05,1842.0,2021-08-01,Resale,Strata,93.0,19828.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,41 to 45,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,11.0,8,4,3,8,3,6
ICON,1150000.0,699.66,1644.0,2021-08-01,Resale,Strata,65.0,17692.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,11 to 15,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,11.0,9,4,3,9,3,6
WALLICH RESIDENCE,3740000.0,958.0,3904.0,2021-08-01,Resale,Strata,89.0,42022.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,51 to 55,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,11.0,13,7,6,9,4,9
LUMIERE,985800.0,505.91,1949.0,2021-08-01,Resale,Strata,47.0,20974.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,36 to 40,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,11.0,8,4,3,8,3,6
SPOTTISWOODE RESIDENCES,3250000.0,1420.85,2287.0,2021-08-01,Resale,Strata,132.0,24621.0,Condominium,Freehold,2,Rest of Central Region,31 to 35,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,11.0,6,1,2,9,6,3
SKY EVERTON,2513000.0,914.94,2747.0,2021-08-01,New Sale,Strata,85.0,29565.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,11.0,6,3,2,10,6,6
76 SHENTON,1070000.0,592.02,1807.0,2021-08-01,Resale,Strata,55.0,19455.0,Apartment,99 yrs lease commencing from 2007,2,Core Central Region,06 to 10,1.2734661134853,103.845580792511,76 SHENTON WAY 76 SHENTON SINGAPORE 079119,1.214537395836928,11.0,6,3,3,8,3,6
DORSETT RESIDENCES,1548000.0,742.72,2084.0,2021-08-01,Resale,Strata,69.0,22435.0,Apartment,99 yrs lease commencing from 2009,2,Rest of Central Region,01 to 05,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764,1.2285327893468163,11.0,9,7,5,12,7,7
SPOTTISWOODE RESIDENCES,1300000.0,602.78,2157.0,2021-08-01,Resale,Strata,56.0,23214.0,Condominium,Freehold,2,Rest of Central Region,16 to 20,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,11.0,6,1,2,9,6,3
WALLICH RESIDENCE,2325000.0,645.84,3600.0,2021-08-01,Resale,Strata,60.0,38750.0,Apartment,99 yrs lease commencing from 2011,2,Core Central Region,46 to 50,1.27711736000318,103.845790152215,3 WALLICH STREET WALLICH RESIDENCE SINGAPORE 078882,0.8713769583307371,11.0,13,7,6,9,4,9
SKY EVERTON,2538000.0,914.94,2774.0,2021-08-01,New Sale,Strata,85.0,29859.0,Apartment,Freehold,2,Rest of Central Region,26 to 30,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,11.0,6,3,2,10,6,6
SKY EVERTON,2504000.0,914.94,2737.0,2021-08-01,New Sale,Strata,85.0,29459.0,Apartment,Freehold,2,Rest of Central Region,21 to 25,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,11.0,6,3,2,10,6,6
76 SHENTON,1775000.0,979.52,1812.0,2021-07-01,Resale,Strata,91.0,19505.0,Apartment,99 yrs lease commencing from 2007,2,Core Central Region,31 to 35,1.2734661134853,103.845580792511,76 SHENTON WAY 76 SHENTON SINGAPORE 079119,1.214537395836928,10.0,6,3,3,8,3,6
SKY EVERTON,2504000.0,914.94,2737.0,2021-07-01,New Sale,Strata,85.0,29459.0,Apartment,Freehold,2,Rest of Central Region,21 to 25,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,10.0,6,3,2,10,6,6
SPOTTISWOODE SUITES,1708000.0,1087.16,1571.0,2021-07-01,Resale,Strata,101.0,16911.0,Apartment,Freehold,2,Rest of Central Region,01 to 05,1.27603511606189,103.837502046362,16 SPOTTISWOODE PARK ROAD SPOTTISWOODE SUITES SINGAPORE 088661,1.688123616953561,10.0,6,3,2,10,6,5
LUMIERE,1250330.0,624.31,2003.0,2021-07-01,Resale,Strata,58.0,21557.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,41 to 45,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,10.0,8,4,3,8,3,6
SKYSUITES@ANSON,1330800.0,667.37,1994.0,2021-07-01,Resale,Strata,62.0,21465.0,Apartment,99 yrs lease commencing from 2008,2,Core Central Region,21 to 25,1.27464397804711,103.844741587315,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,1.157082586435758,10.0,9,4,3,8,3,6
SPOTTISWOODE RESIDENCES,1980000.0,914.94,2164.0,2021-07-01,Resale,Strata,85.0,23294.0,Condominium,Freehold,2,Rest of Central Region,26 to 30,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,10.0,6,1,2,9,6,3
SPOTTISWOODE RESIDENCES,1600000.0,796.54,2009.0,2021-07-01,Resale,Strata,74.0,21622.0,Condominium,Freehold,2,Rest of Central Region,16 to 20,1.27527115223131,103.83683222505,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,1.7934708849757457,10.0,6,1,2,9,6,3
LUMIERE,1259060.0,678.13,1857.0,2021-07-01,Resale,Strata,63.0,19985.0,Apartment,99 yrs lease commencing from 2006,2,Core Central Region,36 to 40,1.27426245685335,103.846025087372,2 MISTRI ROAD LUMIERE SINGAPORE 079624,1.1135521240097797,10.0,8,4,3,8,3,6
SKY EVERTON,1760000.0,764.24,2303.0,2021-07-01,Sub Sale,Strata,71.0,24789.0,Apartment,Freehold,2,Rest of Central Region,11 to 15,1.27588976787545,103.838151709122,50 EVERTON ROAD SKY EVERTON SINGAPORE 089396,1.6318014192389168,10.0,6,3,2,10,6,6
ICON,1850000.0,1280.92,1444.0,2021-07-01,Resale,Strata,119.0,15546.0,Apartment,99 yrs lease commencing from 2002,2,Core Central Region,31 to 35,1.27516997577919,103.844496312645,10 GOPENG STREET ICON SINGAPORE 078878,1.1285007026643636,10.0,9,4,3,9,3,6
DORSETT RESIDENCES,1425000.0,688.9,2069.0,2021-07-01,Resale,Strata,64.0,22266.0,Apartment,99 yrs lease commencing from 2009,2,Rest of Central Region,01 to 05,1.28004529331829,103.840358673254,331 NEW BRIDGE ROAD DORSETT RESIDENCES SINGAPORE 088764,1.2285327893468163,10.0,9,7,5,12,7,7
SPOTTISWOODE PARK,858000.0,850.36,1009.0,2021-07-01,Resale,Strata,79.0,10861.0,Apartment,99 yrs lease commencing from 1973,2,Rest of Central Region,06 to 10,1.27524141291212,103.836045808088,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,1.872386501107952,10.0,5,1,2,9,6,3
