Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
PARC ESTA,1798000.0,861.12,2088.0,2025-07-01,80.0,22475.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,2.0,1,4,0,1,13,16,4.0,1.0,0,1
EVERGREEN VIEW,1180000.0,861.12,1370.0,2025-07-01,80.0,14750.0,1.31352657764499,103.888547680917,15 LORONG 36 GEYLANG EVERGREEN VIEW SINGAPORE 398150,5.371734690468961,2.0,4,4,3,6,11,4,2.0,1.0,0,1
SIMS GREEN,1465000.0,1237.86,1183.0,2025-07-01,115.0,12739.0,1.31441038654771,103.884629689864,7 LORONG 27A GEYLANG SIMS GREEN SINGAPORE 388133,5.105957066325405,2.0,4,4,1,8,9,5,1.0,1.0,0,1
EUHABITAT,725000.0,516.67,1403.0,2025-07-01,48.0,15104.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,2.0,2,2,0,2,6,15,1.0,1.0,1,2
DAKOTA RESIDENCES,3688000.0,1829.88,2015.0,2025-07-01,170.0,21694.0,1.30637270876178,103.88708549006,34 DAKOTA CRESCENT DAKOTA RESIDENCES SINGAPORE 399936,4.7757251422267535,2.0,3,3,0,6,10,5,1.0,1.0,1,1
ARENA RESIDENCES,1675000.0,807.3,2075.0,2025-07-01,75.0,22333.0,1.30967685823486,103.880642764235,20 GUILLEMARD CRESCENT ARENA RESIDENCES SINGAPORE 399915,4.425439723338632,2.0,4,4,1,9,9,1,2.0,1.0,0,1
PENROSE,2225000.0,979.52,2272.0,2025-07-01,91.0,24451.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,2.0,3,4,0,8,9,1,3.0,,0,1
SUNFLOWER RESIDENCE,1245000.0,1065.64,1168.0,2025-07-01,99.0,12576.0,1.31241326518363,103.887148121308,45 LORONG 32 GEYLANG SUNFLOWER RESIDENCE SINGAPORE 398305,5.173213893378579,2.0,5,4,2,7,11,5,1.0,1.0,0,1
SILVERSCAPE,650000.0,409.03,1589.0,2025-07-01,38.0,17105.0,1.31256998658763,103.887209225771,39 LORONG 32 GEYLANG SILVERSCAPE SINGAPORE 398299,5.189405207979182,2.0,5,4,2,7,11,5,1.0,1.0,0,1
PARC ESTA,1660000.0,742.72,2235.0,2025-07-01,69.0,24058.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,2.0,1,4,0,1,13,16,3.0,1.0,0,1
CENTRAL GROVE,1550888.0,1022.58,1517.0,2025-07-01,95.0,16325.0,1.31623494982413,103.884417981377,3 GEYLANG EAST AVENUE 1 CENTRAL GROVE SINGAPORE 389779,5.228491443172765,2.0,4,5,1,8,9,3,2.0,1.0,1,1
PARC ESTA,1911000.0,839.59,2276.0,2025-07-01,78.0,24500.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,2.0,1,4,0,1,13,16,1.0,1.0,0,1
PARK PLACE RESIDENCES AT PLQ,1600000.0,678.13,2359.0,2025-07-01,63.0,25397.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,2.0,3,3,3,4,12,6,2.0,1.0,0,1
PARC ESTA,1640000.0,775.01,2116.0,2025-07-01,72.0,22778.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,2.0,1,4,0,1,13,16,4.0,1.0,0,1
SIMS URBAN OASIS,2160000.0,1033.34,2090.0,2025-07-01,96.0,22500.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,2.0,3,4,0,8,9,1,2.0,1.0,1,1
SIMS URBAN OASIS,1705000.0,958.0,1780.0,2025-07-01,89.0,19157.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,2.0,3,4,0,8,9,1,2.0,1.0,1,1
ASTOR,1548000.0,1173.28,1319.0,2025-07-01,109.0,14202.0,1.32879593267373,103.912963648128,51C LENGKONG EMPAT ASTOR SINGAPORE 417660,8.55554984945014,2.0,3,1,0,2,7,14,3.0,1.0,0,2
VACANZA @ EAST,750000.0,484.38,1548.0,2025-07-01,45.0,16667.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,2.0,3,1,0,2,8,12,3.0,1.0,1,2
GUILLEMARD SUITES,1080000.0,775.01,1394.0,2025-07-01,72.0,15000.0,1.31094521852726,103.882721097721,213 GUILLEMARD ROAD GUILLEMARD SUITES SINGAPORE 399733,4.691609257032653,2.0,3,4,0,8,9,3,1.0,1.0,0,1
PARK PLACE RESIDENCES AT PLQ,1540000.0,667.37,2308.0,2025-07-01,62.0,24839.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,2.0,3,3,3,4,12,6,2.0,1.0,0,1
THE ANTARES,1565000.0,731.95,2138.0,2025-07-01,68.0,23015.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,2.0,4,4,0,8,9,4,3.0,1.0,0,1
GEMS VILLE,2398000.0,1216.33,1972.0,2025-07-01,113.0,21221.0,1.31297838670543,103.877757621351,8 LORONG 13 GEYLANG GEMS VILLE SINGAPORE 389901,4.456014953033219,2.0,3,3,0,10,8,0,1.0,1.0,0,1
PENROSE,2900000.0,1399.32,2072.0,2025-06-01,130.0,22308.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,2.0,,0,1
SIMS URBAN OASIS,860000.0,441.32,1949.0,2025-06-01,41.0,20976.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,1.0,1.0,1,1
PARC ESTA,1520000.0,742.72,2047.0,2025-06-01,69.0,22029.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,1.0,1.0,0,1
LEVENUE,779000.0,462.85,1683.0,2025-06-01,43.0,18116.0,1.32864269824431,103.913744097652,55 LENGKONG EMPAT LEVENUE SINGAPORE 417642,8.61577565611189,3.0,3,1,0,2,7,13,2.0,1.0,0,2
PARK PLACE RESIDENCES AT PLQ,1550000.0,667.37,2323.0,2025-06-01,62.0,25000.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,3.0,3,3,3,4,12,6,2.0,1.0,0,1
WANG LODGE,1250000.0,1011.82,1235.0,2025-06-01,94.0,13298.0,1.31132969345473,103.87602835242,5 LORONG 4 GEYLANG WANG LODGE SINGAPORE 399264,4.191839964631866,3.0,4,3,1,10,8,1,2.0,1.0,0,1
# 1 LOFT,750000.0,559.73,1340.0,2025-06-01,52.0,14423.0,1.31276346405244,103.883518875617,1 LORONG 24 GEYLANG # 1 LOFT SINGAPORE 398614,4.891716160848941,3.0,3,4,0,8,9,2,2.0,1.0,0,1
WINDY HEIGHTS,3550000.0,2475.72,1434.0,2025-06-01,230.0,15435.0,1.32664204297673,103.910617408664,84 JALAN DAUD WINDY HEIGHTS SINGAPORE 419593,8.204206295506795,3.0,2,2,0,2,7,16,1.0,1.0,1,2
THE SUNNY SPRING,1982000.0,1194.8,1659.0,2025-06-01,111.0,17856.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,3.0,4,4,3,6,11,5,1.0,1.0,0,1
WATERBANK AT DAKOTA,928888.0,484.38,1918.0,2025-06-01,45.0,20642.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,3.0,3,3,0,5,10,6,4.0,1.0,1,1
EUHABITAT,1219888.0,818.06,1491.0,2025-06-01,76.0,16051.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,3.0,2,2,0,2,6,15,1.0,1.0,1,2
PENROSE,2630000.0,1184.04,2221.0,2025-06-01,110.0,23909.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,1.0,,0,1
PARC ESTA,1900000.0,839.59,2263.0,2025-06-01,78.0,24359.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,1.0,1.0,0,1
SIMS URBAN OASIS,1820000.0,958.0,1900.0,2025-06-01,89.0,20449.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,1.0,1.0,1,1
SIMS URBAN OASIS,1175000.0,624.31,1882.0,2025-06-01,58.0,20259.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,2.0,1.0,1,1
SMART SUITES,750000.0,484.38,1548.0,2025-06-01,45.0,16667.0,1.31514448371947,103.884050282732,302 SIMS AVENUE SMART SUITES SINGAPORE 387516,5.114950686082434,3.0,3,5,0,8,9,3,1.0,1.0,0,1
PARC ESTA,1730000.0,742.72,2329.0,2025-06-01,69.0,25072.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,4.0,1.0,0,1
REZI 24,868000.0,495.14,1753.0,2025-06-01,46.0,18870.0,1.31156422500946,103.883576001591,39 LORONG 24 GEYLANG REZI 24 SINGAPORE 398636,4.808294965951603,3.0,3,3,0,8,10,4,1.0,1.0,0,1
THE HELICONIA,1536000.0,1302.44,1179.0,2025-06-01,121.0,12694.0,1.32635294484067,103.908900244938,30 JALAN DAUD THE HELICONIA SINGAPORE 419572,8.031320801555648,3.0,3,2,0,2,7,16,2.0,1.0,1,2
ASTORIA PARK,1268888.0,958.0,1325.0,2025-06-01,89.0,14257.0,1.32177770499303,103.91225216665,34 LORONG MYDIN ASTORIA PARK SINGAPORE 416827,8.053226885077692,3.0,1,1,0,2,12,17,1.0,1.0,1,2
SIMS URBAN OASIS,1300000.0,667.37,1948.0,2025-06-01,62.0,20968.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,4.0,1.0,1,1
MELOSA,800000.0,538.2,1486.0,2025-06-01,50.0,16000.0,1.31253733235708,103.885402784916,28 LORONG 28 GEYLANG MELOSA SINGAPORE 398432,5.032539138387234,3.0,4,4,1,7,11,4,2.0,1.0,0,1
33 RESIDENCES,1238000.0,678.13,1826.0,2025-06-01,63.0,19651.0,1.31198083528283,103.886532676904,33 LORONG 30 GEYLANG 33 RESIDENCES SINGAPORE 398366,5.089891829855762,3.0,5,4,1,7,11,5,1.0,1.0,0,1
THE ANTARES,1345000.0,678.13,1983.0,2025-06-01,63.0,21349.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,3.0,4,4,0,8,9,4,1.0,1.0,0,1
PARC ESTA,1930000.0,839.59,2299.0,2025-06-01,78.0,24744.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,2.0,1.0,0,1
SINGA HILLS,1738000.0,1162.51,1495.0,2025-06-01,108.0,16093.0,1.33013262911561,103.908284993545,33 JALAN SINGA SINGA HILLS SINGAPORE 418109,8.234437338266625,3.0,1,1,0,2,5,13,1.0,1.0,0,2
CENTRA SUITES,737000.0,462.85,1592.0,2025-06-01,43.0,17140.0,1.31465166781856,103.883288149427,38 LORONG 25A GEYLANG CENTRA SUITES SINGAPORE 388242,5.016128952160774,3.0,3,4,0,8,9,3,1.0,1.0,0,1
TREASURES @ G20,605000.0,419.8,1441.0,2025-06-01,39.0,15513.0,1.31144699404485,103.881539708397,35 LORONG 20 GEYLANG TREASURES@G20 SINGAPORE 398751,4.6309982597520785,3.0,3,3,0,8,9,2,1.0,1.0,0,1
DAKOTA RESIDENCES,2000000.0,1022.58,1956.0,2025-06-01,95.0,21053.0,1.30637270876178,103.88708549006,34 DAKOTA CRESCENT DAKOTA RESIDENCES SINGAPORE 399936,4.7757251422267535,3.0,3,3,0,6,10,5,4.0,1.0,1,1
PARC ESTA,2900000.0,1227.1,2363.0,2025-06-01,114.0,25439.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,1.0,1.0,0,1
STARVILLE,1400000.0,936.47,1495.0,2025-06-01,87.0,16092.0,1.32826483616522,103.912067534158,66 LENGKONG TIGA STARVILLE SINGAPORE 417471,8.44041551036464,3.0,3,1,0,2,7,15,2.0,1.0,1,2
PARC ESTA,1075888.0,452.09,2380.0,2025-06-01,42.0,25616.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,4.0,1.0,0,1
VACANZA @ EAST,1650000.0,1033.34,1597.0,2025-06-01,96.0,17188.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,3.0,3,1,0,2,8,12,1.0,1.0,1,2
PENROSE,2590000.0,1184.04,2187.0,2025-06-01,110.0,23545.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,2.0,,0,1
CENTRAL IMPERIAL,728000.0,548.96,1326.0,2025-06-01,51.0,14275.0,1.31194266781347,103.879213970964,3 LORONG 14 GEYLANG CENTRAL IMPERIAL SINGAPORE 398915,4.483469484998063,3.0,3,4,0,10,9,1,2.0,1.0,0,1
PARC ESTA,2800000.0,1334.74,2098.0,2025-06-01,124.0,22581.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,4.0,1.0,0,1
ARENA RESIDENCES,1148000.0,548.96,2091.0,2025-06-01,51.0,22510.0,1.30967685823486,103.880642764235,20 GUILLEMARD CRESCENT ARENA RESIDENCES SINGAPORE 399915,4.425439723338632,3.0,4,4,1,9,9,1,1.0,1.0,0,1
EUHABITAT,730000.0,538.2,1356.0,2025-06-01,50.0,14600.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,3.0,2,2,0,2,6,15,1.0,1.0,1,2
PENROSE,2020888.0,947.23,2133.0,2025-06-01,88.0,22965.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,3.0,,0,1
SIMS URBAN OASIS,1830000.0,958.0,1910.0,2025-06-01,89.0,20562.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,2.0,1.0,1,1
PENROSE,1980000.0,947.23,2090.0,2025-06-01,88.0,22500.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,2.0,,0,1
TRE RESIDENCES,1400000.0,764.24,1832.0,2025-06-01,71.0,19718.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,3.0,3,3,2,8,9,3,1.0,1.0,1,1
SIMS GREEN,1430000.0,1237.86,1155.0,2025-06-01,115.0,12435.0,1.31441038654771,103.884629689864,7 LORONG 27A GEYLANG SIMS GREEN SINGAPORE 388133,5.105957066325405,3.0,4,4,1,8,9,5,2.0,1.0,0,1
THE ANTARES,1180000.0,602.78,1958.0,2025-06-01,56.0,21071.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,3.0,4,4,0,8,9,4,1.0,1.0,0,1
EUHABITAT,1650000.0,1270.15,1299.0,2025-06-01,118.0,13983.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,3.0,2,2,0,2,6,15,1.0,1.0,1,2
SUITES@CHANGI,700000.0,441.32,1586.0,2025-06-01,41.0,17073.0,1.317041377544,103.904748281539,226 CHANGI ROAD SUITES@CHANGI SINGAPORE 419740,7.06748560964527,3.0,1,3,0,1,14,16,1.0,1.0,0,1
PARC ESTA,1680000.0,742.72,2262.0,2025-06-01,69.0,24348.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,3.0,1.0,0,1
PENROSE,1580000.0,710.42,2224.0,2025-06-01,66.0,23939.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,3.0,3,4,0,8,9,1,3.0,,0,1
WATERBANK AT DAKOTA,1700000.0,882.65,1926.0,2025-06-01,82.0,20732.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,3.0,3,3,0,5,10,6,1.0,1.0,1,1
CENTRA RESIDENCE,1270000.0,1108.69,1145.0,2025-06-01,103.0,12330.0,1.312846209179,103.875936321332,8 LORONG 7 GEYLANG CENTRA RESIDENCE SINGAPORE 388792,4.311991373002679,3.0,2,2,0,10,8,1,2.0,1.0,0,1
THE SUNNY SPRING,1850000.0,1108.69,1669.0,2025-06-01,103.0,17961.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,3.0,4,4,3,6,11,5,2.0,1.0,0,1
REZI 24,970000.0,548.96,1767.0,2025-06-01,51.0,19020.0,1.31156422500946,103.883576001591,39 LORONG 24 GEYLANG REZI 24 SINGAPORE 398636,4.808294965951603,3.0,3,3,0,8,10,4,1.0,1.0,0,1
SIMS URBAN OASIS,2038000.0,1022.58,1993.0,2025-06-01,95.0,21453.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,4.0,1.0,1,1
PARK PLACE RESIDENCES AT PLQ,2550000.0,1087.16,2346.0,2025-06-01,101.0,25248.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,3.0,3,3,3,4,12,6,3.0,1.0,0,1
PARC ESTA,2388888.0,1022.58,2336.0,2025-06-01,95.0,25146.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,2.0,1.0,0,1
GUILLEMARD EDGE,950000.0,559.73,1697.0,2025-06-01,52.0,18269.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,3.0,4,4,1,7,11,5,1.0,1.0,0,1
SIMS URBAN OASIS,1200000.0,624.31,1922.0,2025-06-01,58.0,20690.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,3.0,3,4,0,8,9,1,4.0,1.0,1,1
COSY 23,1180000.0,1022.58,1154.0,2025-06-01,95.0,12421.0,1.3125776569644,103.886492342637,23 LORONG 30 GEYLANG COSY 23 SINGAPORE 398355,5.128238232463941,3.0,5,4,2,7,11,5,2.0,1.0,0,1
PARK PLACE RESIDENCES AT PLQ,2515000.0,1087.16,2313.0,2025-06-01,101.0,24901.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,3.0,3,3,3,4,12,6,3.0,1.0,0,1
PARC ESTA,1608000.0,710.42,2263.0,2025-06-01,66.0,24364.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,3.0,1,4,0,1,13,16,1.0,1.0,0,1
NOMA,1050000.0,602.78,1742.0,2025-06-01,56.0,18750.0,1.31161656190118,103.885373542152,333 GUILLEMARD ROAD NOMA SINGAPORE 399758,4.964558828553237,3.0,3,3,1,7,11,5,1.0,1.0,0,1
SIMS EDGE,878000.0,473.62,1854.0,2025-06-01,44.0,19955.0,1.31640485669867,103.887906763671,1 GEYLANG EAST AVENUE 2 SIMS EDGE SINGAPORE 389760,5.523980705206435,3.0,4,5,3,7,12,4,2.0,1.0,0,1
GUILLEMARD EDGE,725000.0,409.03,1772.0,2025-06-01,38.0,19079.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,3.0,4,4,1,7,11,5,1.0,1.0,0,1
TRE RESIDENCES,780000.0,419.8,1858.0,2025-06-01,39.0,20000.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,3.0,3,3,2,8,9,3,2.0,1.0,1,1
EUNOS PARK,2150000.0,1636.13,1314.0,2025-06-01,152.0,14145.0,1.31846390653038,103.9060767957,5 KAMPONG EUNOS EUNOS PARK SINGAPORE 417771,7.276599829446479,3.0,2,2,0,1,13,14,1.0,1.0,1,2
WATERBANK AT DAKOTA,3500000.0,1571.54,2227.0,2025-05-01,146.0,23973.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,4.0,3,3,0,5,10,6,2.0,1.0,1,1
SUITES@CHANGI,698000.0,441.32,1582.0,2025-05-01,41.0,17024.0,1.317041377544,103.904748281539,226 CHANGI ROAD SUITES@CHANGI SINGAPORE 419740,7.06748560964527,4.0,1,3,0,1,14,16,1.0,1.0,0,1
SIMS URBAN OASIS,1258888.0,710.42,1772.0,2025-05-01,66.0,19074.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,4.0,3,4,0,8,9,1,3.0,1.0,1,1
PARK PLACE RESIDENCES AT PLQ,1638000.0,667.37,2454.0,2025-05-01,62.0,26419.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,4.0,3,3,3,4,12,6,3.0,1.0,0,1
WATERBANK AT DAKOTA,1390000.0,624.31,2226.0,2025-05-01,58.0,23966.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,4.0,3,3,0,5,10,6,3.0,1.0,1,1
PENROSE,2228000.0,968.76,2300.0,2025-05-01,90.0,24756.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,4.0,3,4,0,8,9,1,4.0,,0,1
IDYLLIC SUITES,720000.0,441.32,1631.0,2025-05-01,41.0,17561.0,1.31285080910896,103.886497625764,21 LORONG 30 GEYLANG IDYLLIC SUITES SINGAPORE 398353,5.1480043421598065,4.0,5,4,2,7,11,5,2.0,1.0,0,1
ASTOR,1070000.0,861.12,1243.0,2025-05-01,80.0,13375.0,1.32879593267373,103.912963648128,51C LENGKONG EMPAT ASTOR SINGAPORE 417660,8.55554984945014,4.0,3,1,0,2,7,14,1.0,1.0,0,2
PENROSE,1485000.0,710.42,2090.0,2025-05-01,66.0,22500.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,4.0,3,4,0,8,9,1,1.0,,0,1
PARC ESTA,1450000.0,635.08,2283.0,2025-05-01,59.0,24576.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,4.0,1,4,0,1,13,16,2.0,1.0,0,1
VIENTO,744888.0,473.62,1573.0,2025-05-01,44.0,16929.0,1.31221104514144,103.886520466932,29 LORONG 30 GEYLANG VIENTO SINGAPORE 398362,5.104904162018615,4.0,5,4,2,7,11,5,2.0,1.0,0,1
PARC ESTA,1245000.0,527.44,2360.0,2025-05-01,49.0,25408.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,4.0,1,4,0,1,13,16,3.0,1.0,0,1
LA BRISA,888000.0,559.73,1586.0,2025-05-01,52.0,17077.0,1.31190419143627,103.885369365155,50 LORONG 28 GEYLANG LA BRISA SINGAPORE 398453,4.984533537431171,4.0,4,4,1,7,11,5,1.0,1.0,0,1
TREASURES@G6,650000.0,409.03,1589.0,2025-05-01,38.0,17105.0,1.31061812912929,103.876727965474,35 LORONG 6 GEYLANG TREASURES@G6 SINGAPORE 399187,4.186237477544645,4.0,4,3,2,10,8,2,2.0,1.0,0,1
LE REGAL,760000.0,688.9,1103.0,2025-05-01,64.0,11875.0,1.31250268727998,103.880368117228,340 GEYLANG ROAD LE REGAL SINGAPORE 389365,4.61788023094977,4.0,2,3,0,9,10,1,1.0,1.0,0,1
D' CASITA,1790000.0,1140.98,1569.0,2025-05-01,106.0,16887.0,1.32189602855264,103.909352749897,38 LORONG MARZUKI D' CASITA SINGAPORE 417104,7.789202468309825,4.0,2,1,0,2,10,15,1.0,1.0,0,2
THE WATER EDGE,750000.0,430.56,1742.0,2025-05-01,40.0,18750.0,1.31372105189031,103.888759579471,8 LORONG 38 GEYLANG THE WATER EDGE SINGAPORE 398106,5.4035924754809175,4.0,4,4,3,6,11,4,1.0,1.0,0,1
THE WATERINA,1235000.0,710.42,1738.0,2025-05-01,66.0,18712.0,1.3132821071538,103.89085032363,59 LORONG 40 GEYLANG THE WATERINA SINGAPORE 398082,5.55708137380416,4.0,4,4,3,5,12,5,2.0,1.0,0,1
TRE RESIDENCES,1055000.0,570.49,1849.0,2025-05-01,53.0,19906.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,4.0,3,3,2,8,9,3,2.0,1.0,1,1
EUHABITAT,2030222.0,1302.44,1559.0,2025-05-01,121.0,16779.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,4.0,2,2,0,2,6,15,1.0,1.0,1,2
REZI 26,1200000.0,764.24,1570.0,2025-05-01,71.0,16901.0,1.31277485329606,103.885104634024,5 LORONG 26 GEYLANG REZI 26 SINGAPORE 398480,5.024511275001018,4.0,4,4,1,7,11,4,1.0,1.0,0,1
PARC ESTA,1400000.0,635.08,2204.0,2025-05-01,59.0,23729.0,1.31786521916555,103.903967184717,904 SIMS AVENUE PARC ESTA SINGAPORE 408968,7.043509290403673,4.0,1,4,0,1,13,16,1.0,1.0,0,1
SIMS URBAN OASIS,1220000.0,624.31,1954.0,2025-05-01,58.0,21034.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,4.0,3,4,0,8,9,1,4.0,1.0,1,1
