Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
26 NEWTON,1000000.0,484.38,2064.0,2024-05-01,45.0,22222.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,16.0,3,2,2,14,13,6,2.0,1.0,0,0
6 DERBYSHIRE,1030000.0,516.67,1994.0,2024-05-01,48.0,21458.0,1.31568172551155,103.845880417376,6 DERBYSHIRE ROAD 6 DERBYSHIRE SINGAPORE 309462,3.6584167943606625,16.0,3,2,2,14,13,6,2.0,1.0,1,0
AMARYLLIS VILLE,1918000.0,958.0,2002.0,2024-05-01,89.0,21551.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,16.0,3,2,2,14,13,6,3.0,1.0,1,0
SHELFORD VIEW,5100000.0,2669.47,1910.0,2024-05-01,248.0,20565.0,1.32890152807378,103.812100334091,26 SHELFORD ROAD SHELFORD VIEW SINGAPORE 288420,6.671056863615499,16.0,3,1,0,12,7,6,1.0,1.0,1,0
368 THOMSON,1710000.0,871.88,1961.0,2024-05-01,81.0,21111.0,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,16.0,3,0,3,12,16,4,5.0,1.0,1,0
10 EVELYN,2120085.0,753.48,2814.0,2024-05-01,70.0,30287.0,1.31615491830399,103.840533848314,10 EVELYN ROAD 10 EVELYN SINGAPORE 309312,3.846689837882823,16.0,3,1,2,14,13,8,1.0,0.0,0,0
THOMSON 800,2622888.0,1431.61,1832.0,2024-04-01,133.0,19721.0,1.3411028334318,103.838741075921,808 THOMSON ROAD THOMSON 800 SINGAPORE 298190,6.567971581242121,17.0,4,1,0,13,13,2,1.0,1.0,1,0
SOLEIL @ SINARAN,1150000.0,581.26,1978.0,2024-04-01,54.0,21296.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,17.0,1,1,4,14,14,7,5.0,1.0,1,0
MONTEBLEU,3000000.0,1474.67,2034.0,2024-04-01,137.0,21898.0,1.32378273509884,103.850102052541,8 MINBU ROAD MONTEBLEU SINGAPORE 308162,4.510651977234295,17.0,1,3,4,12,18,4,6.0,1.0,1,0
L'VIV,2300000.0,990.29,2323.0,2024-04-01,92.0,25000.0,1.31544838531983,103.840354841468,23 NEWTON ROAD L'VIV SINGAPORE 307955,3.778505845346688,17.0,3,1,2,14,12,6,5.0,1.0,0,0
SANCTUARY@NEWTON,2726360.0,1022.58,2666.0,2024-04-01,95.0,28699.0,1.31602422236802,103.84157165109,2 SURREY ROAD SANCTUARY@NEWTON (U/C) SINGAPORE 307742,3.799414011967981,17.0,3,2,2,14,13,7,2.0,0.0,0,0
32 GILSTEAD,14543000.0,4208.72,3455.0,2024-04-01,391.0,37194.0,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,17.0,3,1,3,14,12,7,1.0,0.0,0,0
M21,1858888.0,1065.64,1744.0,2024-04-01,99.0,18777.0,1.32252212187302,103.848891107309,21 MANDALAY ROAD M21 SINGAPORE 308208,4.376450490663607,17.0,1,3,4,12,14,6,2.0,1.0,0,0
WATTEN HOUSE,4996000.0,1539.25,3246.0,2024-04-01,143.0,34937.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
CUBE 8,1600000.0,893.41,1791.0,2024-04-01,83.0,19277.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,17.0,3,0,3,12,14,4,3.0,1.0,1,0
THE ARMADALE,2100000.0,1410.08,1489.0,2024-04-01,131.0,16031.0,1.31856765330093,103.840268808403,60 GILSTEAD ROAD THE ARMADALE SINGAPORE 309104,4.1102218338608845,17.0,3,1,3,14,13,7,1.0,1.0,0,0
NEWTON SUITES,3050000.0,1237.86,2464.0,2024-04-01,115.0,26522.0,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,17.0,3,2,3,14,13,7,6.0,1.0,0,0
D'CHATEAU @ SHELFORD,2600000.0,1722.24,1510.0,2024-04-01,160.0,16250.0,1.32809614767202,103.81198826246,25 SHELFORD ROAD D'CHATEAU @ SHELFORD SINGAPORE 288415,6.611737912544638,17.0,3,1,0,13,7,8,1.0,1.0,0,0
WATTEN HOUSE,7837000.0,2368.08,3309.0,2024-04-01,220.0,35623.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
ROCHELLE AT NEWTON,1940000.0,1011.82,1917.0,2024-04-01,94.0,20638.0,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,17.0,3,2,2,14,11,6,5.0,1.0,1,0
THE TREVOSE,2800000.0,1603.84,1746.0,2024-04-01,149.0,18792.0,1.32302176043306,103.82529938582,60 TREVOSE CRESCENT THE TREVOSE SINGAPORE 298090,5.269266023284268,17.0,3,0,0,13,6,5,1.0,1.0,1,0
368 THOMSON,3450000.0,1722.24,2003.0,2024-04-01,160.0,21563.0,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,17.0,3,0,3,12,16,4,5.0,1.0,1,0
32 GILSTEAD,14403000.0,4197.96,3431.0,2024-04-01,390.0,36931.0,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,17.0,3,1,3,14,12,7,1.0,0.0,0,0
M21,3200000.0,1754.53,1824.0,2024-04-01,163.0,19632.0,1.32252212187302,103.848891107309,21 MANDALAY ROAD M21 SINGAPORE 308208,4.376450490663607,17.0,1,3,4,12,14,6,3.0,1.0,0,0
32 GILSTEAD,14506000.0,4197.96,3455.0,2024-04-01,390.0,37195.0,1.31763797210019,103.839239630907,32 GILSTEAD ROAD 32 GILSTEAD (U/C) SINGAPORE 309075,4.047542035442672,17.0,3,1,3,14,12,7,1.0,0.0,0,0
WATTEN HOUSE,5048000.0,1539.25,3280.0,2024-04-01,143.0,35301.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,4945000.0,1539.25,3213.0,2024-04-01,143.0,34580.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
MIRO,2200000.0,1345.5,1635.0,2024-04-01,125.0,17600.0,1.31393361941559,103.842380394708,1 LINCOLN ROAD MIRO SINGAPORE 308365,3.5524517086546736,17.0,3,2,2,14,11,6,1.0,1.0,0,0
WATTEN HILL,4950000.0,2626.42,1885.0,2024-04-01,244.0,20287.0,1.33080602433021,103.809520144553,48 WATTEN VIEW WATTEN HILL SINGAPORE 287179,7.018102241408999,17.0,1,1,0,11,6,5,,1.0,1,0
THE ANSLEY,2530000.0,1302.44,1943.0,2024-04-01,121.0,20909.0,1.32327434333138,103.848835015461,33 MANDALAY ROAD THE ANSLEY SINGAPORE 308214,4.459842710119622,17.0,1,3,5,12,15,6,4.0,1.0,1,0
NOVENA SUITES,1950000.0,947.23,2059.0,2024-04-01,88.0,22159.0,1.32005187342709,103.852519734445,201 BALESTIER ROAD HOLIDAY INN EXPRESS & SUITES SINGAPORE NOVENA SINGAPORE 329926,4.100494883617021,17.0,2,3,1,13,16,3,1.0,1.0,0,0
WATTEN HILL,4950000.0,2669.47,1854.0,2024-04-01,248.0,19960.0,1.33080602433021,103.809520144553,48 WATTEN VIEW WATTEN HILL SINGAPORE 287179,7.018102241408999,17.0,1,1,0,11,6,5,,1.0,1,0
WATTEN HOUSE,11828000.0,3412.19,3457.0,2024-04-01,317.0,37208.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
NOVENA COURT,1180000.0,775.01,1523.0,2024-04-01,72.0,16389.0,1.32292732467511,103.842114483993,2E JALAN NOVENA BARAT NOVENA COURT SINGAPORE 308603,4.524348727321245,17.0,1,0,4,13,13,4,1.0,1.0,0,0
MANDALE HEIGHTS,1450000.0,818.06,1772.0,2024-04-01,76.0,19079.0,1.32433421345059,103.849717961403,45 MANDALAY ROAD MANDALE HEIGHTS SINGAPORE 308225,4.572750960660567,17.0,2,3,4,12,19,4,2.0,1.0,0,0
NEWTON 18,1988000.0,979.52,2030.0,2024-04-01,91.0,21846.0,1.31429426375311,103.841150697585,18 NEWTON ROAD NEWTON 18 SINGAPORE 307989,3.6298212404791177,17.0,3,1,2,14,10,6,2.0,1.0,0,0
WATTEN HOUSE,6202000.0,1851.41,3350.0,2024-04-01,172.0,36058.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
RESIDENCES @ EVELYN,2280000.0,1033.34,2206.0,2024-04-01,96.0,23750.0,1.31548497427322,103.839467418834,17 EVELYN ROAD RESIDENCES @ EVELYN SINGAPORE 309306,3.814435565431148,17.0,3,1,2,14,12,6,7.0,1.0,1,0
THOMSON 800,3050000.0,1625.36,1877.0,2024-04-01,151.0,20199.0,1.3411028334318,103.838741075921,808 THOMSON ROAD THOMSON 800 SINGAPORE 298190,6.567971581242121,17.0,4,1,0,13,13,2,3.0,1.0,1,0
WATTEN HOUSE,6202000.0,1851.41,3350.0,2024-04-01,172.0,36058.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,17.0,3,1,0,11,6,7,1.0,0.0,1,0
BUCKLEY CLASSIQUE,3300000.0,1410.08,2340.0,2024-04-01,131.0,25191.0,1.3179599892541,103.840328123302,11 BUCKLEY ROAD BUCKLEY CLASSIQUE SINGAPORE 309767,4.044031983866686,17.0,3,1,3,14,13,7,1.0,1.0,1,0
AMARYLLIS VILLE,1910000.0,958.0,1994.0,2024-04-01,89.0,21461.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,17.0,3,2,2,14,13,6,6.0,1.0,1,0
NEWTON 18,1320000.0,613.55,2151.0,2024-04-01,57.0,23158.0,1.31429426375311,103.841150697585,18 NEWTON ROAD NEWTON 18 SINGAPORE 307989,3.6298212404791177,17.0,3,1,2,14,10,6,6.0,1.0,0,0
NEWTON ONE,3880000.0,1808.35,2146.0,2024-04-01,168.0,23095.0,1.31404986796426,103.839452778834,1 NEWTON ROAD NEWTON ONE SINGAPORE 307943,3.665961575873588,17.0,3,1,3,14,10,5,5.0,1.0,1,0
SKY@ELEVEN,6480000.0,2712.53,2389.0,2024-04-01,252.0,25714.0,1.33127079751604,103.841021896647,7 THOMSON LANE SKY@ELEVEN SINGAPORE 297725,5.451828930281204,17.0,4,1,3,12,15,2,8.0,1.0,1,0
368 THOMSON,1180000.0,688.9,1713.0,2024-04-01,64.0,18438.0,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,17.0,3,0,3,12,16,4,1.0,1.0,1,0
SUITES @ NEWTON,2068000.0,1334.74,1549.0,2024-04-01,124.0,16677.0,1.31640035574617,103.841671833933,1 SURREY ROAD SUITES @ NEWTON SINGAPORE 307740,3.8363724273902986,17.0,3,2,2,14,13,7,4.0,1.0,0,0
EVELYN MANSIONS,1850000.0,893.41,2071.0,2024-04-01,83.0,22289.0,1.31649465009912,103.839103883927,20 EVELYN ROAD EVELYN MANSIONS SINGAPORE 309309,3.933183708587904,17.0,3,1,2,14,12,7,2.0,1.0,0,0
NOVENA HILL,1200000.0,710.42,1689.0,2024-04-01,66.0,18182.0,1.32376633231593,103.843393016962,33A JALAN NOVENA NOVENA HILL SINGAPORE 308651,4.58654015401076,17.0,1,0,4,12,14,5,1.0,1.0,0,0
28 SHELFORD,1600000.0,807.3,1982.0,2024-04-01,75.0,21333.0,1.32930490165283,103.811999217829,28 SHELFORD ROAD 28 SHELFORD SINGAPORE 288422,6.712325789592847,17.0,3,1,0,11,7,7,1.0,1.0,0,0
WATTEN HOUSE,4996000.0,1539.25,3246.0,2024-03-01,143.0,34937.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
D'EVELYN,1138000.0,613.55,1855.0,2024-03-01,57.0,19965.0,1.31675903918365,103.839662106935,18 EVELYN ROAD D' EVELYN SINGAPORE 309307,3.9403934920901262,18.0,3,1,2,14,12,7,1.0,1.0,0,0
26 NEWTON,1380000.0,613.55,2249.0,2024-03-01,57.0,24211.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,18.0,3,2,2,14,13,6,2.0,1.0,0,0
SHELFORD GREEN,2950000.0,1668.42,1768.0,2024-03-01,155.0,19032.0,1.32456554554323,103.812187010308,9 SHELFORD ROAD SHELFORD GREEN SINGAPORE 288352,6.3073386259200745,18.0,4,1,0,13,7,8,1.0,1.0,1,0
TREVOSE PARK,5200000.0,2787.88,1865.0,2024-03-01,259.0,20077.0,1.32530422394989,103.825473045143,68 TREVOSE CRESCENT TREVOSE PARK SINGAPORE 298069,5.472884262180392,18.0,2,0,0,12,6,5,1.0,1.0,1,0
THE SHELFORD,3500000.0,1485.43,2356.0,2024-03-01,138.0,25362.0,1.32561376215123,103.810731205358,1E SHELFORD ROAD THE SHELFORD SINGAPORE 286890,6.502869662773255,18.0,4,1,0,12,7,8,1.0,1.0,1,0
ENCHANTÉ,2860000.0,1001.05,2857.0,2024-03-01,93.0,30753.0,1.31585875980621,103.84033274534,3 EVELYN ROAD ENCHANTÉ (U/C) SINGAPORE 309727,3.822384309299648,18.0,3,1,2,14,12,7,3.0,0.0,0,0
SOLEIL @ SINARAN,1850000.0,958.0,1931.0,2024-03-01,89.0,20787.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,18.0,1,1,4,14,14,7,1.0,1.0,1,0
D'CHATEAU @ SHELFORD,1702000.0,775.01,2196.0,2024-03-01,72.0,23639.0,1.32809614767202,103.81198826246,25 SHELFORD ROAD D'CHATEAU @ SHELFORD SINGAPORE 288415,6.611737912544638,18.0,3,1,0,13,7,8,1.0,1.0,0,0
NOVENA COURT,1350000.0,861.12,1568.0,2024-03-01,80.0,16875.0,1.32292732467511,103.842114483993,2E JALAN NOVENA BARAT NOVENA COURT SINGAPORE 308603,4.524348727321245,18.0,1,0,4,13,13,4,1.0,1.0,0,0
GILSTEAD 38,1850000.0,979.52,1889.0,2024-03-01,91.0,20330.0,1.31814186950603,103.839151085711,38 GILSTEAD ROAD GILSTEAD 38 SINGAPORE 309082,4.103462631434991,18.0,3,1,3,14,12,7,1.0,1.0,0,0
VIVA,2385000.0,958.0,2490.0,2024-03-01,89.0,26798.0,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,18.0,3,2,2,14,13,6,3.0,1.0,1,0
VIVA,4550000.0,1840.64,2472.0,2024-03-01,171.0,26608.0,1.31565586377638,103.844444721095,2 SUFFOLK WALK VIVA SINGAPORE 307462,3.683877967605451,18.0,3,2,2,14,13,6,4.0,1.0,1,0
ONE AKYAB,2535000.0,1829.88,1385.0,2024-03-01,170.0,14912.0,1.32272793298026,103.847658788312,1 AKYAB ROAD ONE AKYAB SINGAPORE 309972,4.408619970701734,18.0,1,3,4,12,14,6,2.0,1.0,0,0
NEWTON ONE,4550000.0,1915.99,2375.0,2024-03-01,178.0,25562.0,1.31404986796426,103.839452778834,1 NEWTON ROAD NEWTON ONE SINGAPORE 307943,3.665961575873588,18.0,3,1,3,14,10,5,5.0,1.0,1,0
AMARYLLIS VILLE,2550000.0,1237.86,2060.0,2024-03-01,115.0,22174.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,18.0,3,2,2,14,13,6,3.0,1.0,1,0
NEWTON SUITES,2750000.0,1237.86,2222.0,2024-03-01,115.0,23913.0,1.31780091416565,103.842313806169,60 NEWTON ROAD NEWTON SUITES SINGAPORE 307994,3.967671598329251,18.0,3,2,3,14,13,7,2.0,1.0,0,0
PULLMAN RESIDENCES NEWTON,1590000.0,462.85,3435.0,2024-03-01,43.0,36977.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,18.0,3,1,2,14,10,6,6.0,0.0,0,0
ADRIA,1528000.0,688.9,2218.0,2024-03-01,64.0,23875.0,1.3164463549549,103.846258551824,12 DERBYSHIRE ROAD ADRIA SINGAPORE 309466,3.735780917193752,18.0,3,2,2,14,13,7,4.0,1.0,0,0
AMARYLLIS VILLE,1931000.0,979.52,1971.0,2024-03-01,91.0,21220.0,1.31478233515073,103.841958399488,22 NEWTON ROAD AMARYLLIS VILLE SINGAPORE 307990,3.655547978307824,18.0,3,2,2,14,13,6,4.0,1.0,1,0
PULLMAN RESIDENCES NEWTON,1440000.0,462.85,3111.0,2024-03-01,43.0,33488.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,18.0,3,1,2,14,10,6,2.0,,0,0
WATTEN HOUSE,4851000.0,1539.25,3152.0,2024-03-01,143.0,33923.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
10 EVELYN,1481370.0,495.14,2992.0,2024-03-01,46.0,32204.0,1.31615491830399,103.840533848314,10 EVELYN ROAD 10 EVELYN SINGAPORE 309312,3.846689837882823,18.0,3,1,2,14,13,8,1.0,0.0,0,0
368 THOMSON,1710000.0,871.88,1961.0,2024-03-01,81.0,21111.0,1.3270913316471,103.841978573745,368 THOMSON ROAD 368 THOMSON SINGAPORE 298127,4.977697388092409,18.0,3,0,3,12,16,4,6.0,1.0,1,0
ADAM PARK CONDOMINIUM,1950000.0,958.0,2035.0,2024-03-01,89.0,21910.0,1.32804489589413,103.813395586111,27A ADAM ROAD ADAM PARK CONDOMINIUM SINGAPORE 289900,6.5056226819707295,18.0,3,1,0,13,7,8,1.0,1.0,1,0
D' IXORAS,1405000.0,839.59,1673.0,2024-03-01,78.0,18013.0,1.32411334495333,103.849040669227,23 MINBU ROAD D' IXORAS SINGAPORE 308172,4.551328531254225,18.0,2,3,5,12,18,4,2.0,1.0,0,0
WATTEN HOUSE,3211000.0,990.29,3242.0,2024-03-01,92.0,34902.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,6092000.0,1851.41,3290.0,2024-03-01,172.0,35419.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
LA MAISON,2480000.0,1259.39,1969.0,2024-03-01,117.0,21197.0,1.31953348960235,103.847029859453,10 MOULMEIN RISE LA MAISON SINGAPORE 308125,4.063776423393345,18.0,1,3,4,14,13,7,3.0,1.0,0,0
WATTEN HOUSE,3170000.0,990.29,3201.0,2024-03-01,92.0,34457.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,11828000.0,3412.19,3457.0,2024-03-01,317.0,37208.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,7790000.0,2368.08,3290.0,2024-03-01,220.0,35409.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,4976000.0,1539.25,3233.0,2024-03-01,143.0,34797.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,7883000.0,2368.08,3329.0,2024-03-01,220.0,35832.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,18.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,3149000.0,990.29,3180.0,2024-02-01,92.0,34228.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,19.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,6301000.0,1851.41,3403.0,2024-02-01,172.0,36634.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,19.0,3,1,0,11,6,7,1.0,0.0,1,0
WATTEN HOUSE,6147000.0,1851.41,3320.0,2024-02-01,172.0,35738.0,1.32924471287251,103.81094165707,36 SHELFORD ROAD WATTEN HOUSE (U/C) SINGAPORE 288429,6.784008389875134,19.0,3,1,0,11,6,7,1.0,0.0,1,0
D'CHATEAU @ SHELFORD,2900000.0,1722.24,1684.0,2024-02-01,160.0,18125.0,1.32809614767202,103.81198826246,25 SHELFORD ROAD D'CHATEAU @ SHELFORD SINGAPORE 288415,6.611737912544638,19.0,3,1,0,13,7,8,1.0,1.0,0,0
IKIGAI,2520000.0,1087.16,2318.0,2024-02-01,101.0,24950.0,1.31790382404123,103.847428354915,38 SHREWSBURY ROAD IKIGAI SINGAPORE 307818,3.879900072370961,19.0,2,2,2,14,13,7,1.0,0.0,0,0
ENCHANTÉ,5520000.0,1700.71,3246.0,2024-02-01,158.0,34937.0,1.31585875980621,103.84033274534,3 EVELYN ROAD ENCHANTÉ (U/C) SINGAPORE 309727,3.822384309299648,19.0,3,1,2,14,12,7,4.0,0.0,0,0
CHANCERY PARK,4100000.0,2378.84,1724.0,2024-02-01,221.0,18552.0,1.31928907823444,103.836653265191,11 CHANCERY LANE CHANCERY PARK SINGAPORE 309502,4.318653130172045,19.0,3,1,3,14,11,5,1.0,1.0,1,0
SOLEIL @ SINARAN,3130000.0,1453.14,2154.0,2024-02-01,135.0,23185.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,19.0,1,1,4,14,14,7,3.0,1.0,1,0
PULLMAN RESIDENCES NEWTON,3601000.0,1162.51,3098.0,2024-02-01,108.0,33343.0,1.31467262956125,103.839010845653,"18 DUNEARN ROAD PULLMAN RESIDENCES, NEWTON SINGAPORE 309421",3.747758902511321,19.0,3,1,2,14,10,6,4.0,0.0,0,0
D'CHATEAU @ SHELFORD,1925000.0,893.41,2155.0,2024-02-01,83.0,23193.0,1.32809614767202,103.81198826246,25 SHELFORD ROAD D'CHATEAU @ SHELFORD SINGAPORE 288415,6.611737912544638,19.0,3,1,0,13,7,8,1.0,1.0,0,0
THE LINCOLN RESIDENCES,4300000.0,2088.22,2059.0,2024-02-01,194.0,22165.0,1.31537475902919,103.842399874258,28 SURREY ROAD THE LINCOLN RESIDENCES SINGAPORE 307762,3.70557482758304,19.0,3,2,2,14,13,6,5.0,1.0,1,0
26 NEWTON,1925000.0,775.01,2484.0,2024-02-01,72.0,26736.0,1.3156928164724,103.841615456446,26 NEWTON ROAD 26 NEWTON SINGAPORE 307957,3.762851610410245,19.0,3,2,2,14,13,6,5.0,1.0,0,0
ROCHELLE AT NEWTON,2600000.0,1431.61,1816.0,2024-02-01,133.0,19549.0,1.31404425678498,103.841922909924,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,3.578271566582672,19.0,3,2,2,14,11,6,1.0,1.0,1,0
ENCHANTÉ,3613600.0,1280.92,2821.0,2024-02-01,119.0,30366.0,1.31585875980621,103.84033274534,3 EVELYN ROAD ENCHANTÉ (U/C) SINGAPORE 309727,3.822384309299648,19.0,3,1,2,14,12,7,3.0,0.0,0,0
IKIGAI,2530000.0,1087.16,2327.0,2024-02-01,101.0,25050.0,1.31790382404123,103.847428354915,38 SHREWSBURY ROAD IKIGAI SINGAPORE 307818,3.879900072370961,19.0,2,2,2,14,13,7,1.0,0.0,0,0
MEDGE,2318000.0,1313.21,1765.0,2024-02-01,122.0,19000.0,1.32337432256355,103.850380826925,2 MINBU ROAD MEDGE SINGAPORE 308186,4.464916441227247,19.0,1,3,4,12,18,4,4.0,1.0,0,0
SOLEIL @ SINARAN,1070000.0,581.26,1841.0,2024-02-01,54.0,19815.0,1.31960020004528,103.845271738384,2 SINARAN DRIVE SOLEIL @ SINARAN SINGAPORE 307467,4.096964545722665,19.0,1,1,4,14,14,7,1.0,1.0,1,0
10 EVELYN,2077250.0,742.72,2797.0,2024-02-01,69.0,30105.0,1.31615491830399,103.840533848314,10 EVELYN ROAD 10 EVELYN SINGAPORE 309312,3.846689837882823,19.0,3,1,2,14,13,8,1.0,0.0,0,0
HILLCREST ARCADIA,2980000.0,2325.02,1282.0,2024-02-01,216.0,13796.0,1.33377798542711,103.808806606762,255 ARCADIA ROAD HILLCREST ARCADIA SINGAPORE 289850,7.319529262671842,19.0,1,0,0,9,6,5,2.0,1.0,1,0
PARK INFINIA AT WEE NAM,3350000.0,1442.38,2323.0,2024-02-01,134.0,25000.0,1.31441386999901,103.843291191875,2A LINCOLN ROAD PARK INFINIA AT WEE NAM SINGAPORE 308364,3.57796230174373,19.0,3,2,2,14,11,6,2.0,1.0,1,0
SHELFORD REGENCY,1965000.0,925.7,2123.0,2024-02-01,86.0,22849.0,1.32659730501812,103.811332907782,65 SHELFORD ROAD SHELFORD REGENCY SINGAPORE 288455,6.53669061517323,19.0,3,1,0,13,7,8,1.0,1.0,1,0
CUBE 8,5220000.0,3143.09,1661.0,2024-02-01,292.0,17877.0,1.3283636088892,103.841418362322,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,5.12816729630684,19.0,3,0,3,12,14,4,7.0,1.0,1,0
ENCHANTÉ,3525200.0,1280.92,2752.0,2024-02-01,119.0,29624.0,1.31585875980621,103.84033274534,3 EVELYN ROAD ENCHANTÉ (U/C) SINGAPORE 309727,3.822384309299648,19.0,3,1,2,14,12,7,3.0,0.0,0,0
ENCHANTÉ,3026400.0,1087.16,2784.0,2024-02-01,101.0,29964.0,1.31585875980621,103.84033274534,3 EVELYN ROAD ENCHANTÉ (U/C) SINGAPORE 309727,3.822384309299648,19.0,3,1,2,14,12,7,1.0,0.0,0,0
